"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.8.7.41","DWARF",1,0,1,0
"24.8.7.41","ParquetMetadata",1,0,1,0
"24.8.7.41","SQLInsert",0,1,0,0
"24.8.7.41","Prometheus",0,1,0,0
"24.8.7.41","JSONCompactStrings",0,1,0,1
"24.8.7.41","JSONStringsEachRowWithProgress",0,1,0,0
"24.8.7.41","TSV",1,1,1,1
"24.8.7.41","PrettyCompactMonoBlock",0,1,0,0
"24.8.7.41","JSONEachRowWithProgress",0,1,0,0
"24.8.7.41","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.8.7.41","MsgPack",1,1,0,1
"24.8.7.41","ODBCDriver2",0,1,0,0
"24.8.7.41","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.8.7.41","PrettySpaceMonoBlock",0,1,0,0
"24.8.7.41","RawBLOB",1,1,0,0
"24.8.7.41","Markdown",0,1,0,1
"24.8.7.41","PrettySpaceNoEscapes",0,1,0,1
"24.8.7.41","PrettyCompactNoEscapes",0,1,0,1
"24.8.7.41","JSONStringsEachRow",1,1,1,1
"24.8.7.41","PrettyCompact",0,1,0,1
"24.8.7.41","PrettyNoEscapesMonoBlock",0,1,0,0
"24.8.7.41","PrettyNoEscapes",0,1,0,1
"24.8.7.41","Pretty",0,1,0,1
"24.8.7.41","AvroConfluent",1,0,0,0
"24.8.7.41","Vertical",0,1,0,1
"24.8.7.41","Avro",1,1,0,0
"24.8.7.41","LineAsString",1,1,1,1
"24.8.7.41","RowBinaryWithNames",1,1,0,1
"24.8.7.41","Parquet",1,1,1,0
"24.8.7.41","JSONCompactEachRow",1,1,1,1
"24.8.7.41","Form",1,0,0,0
"24.8.7.41","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.8.7.41","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.8.7.41","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.8.7.41","PrettySpace",0,1,0,1
"24.8.7.41","JSONAsString",1,0,1,0
"24.8.7.41","CustomSeparatedWithNames",1,1,0,1
"24.8.7.41","CustomSeparated",1,1,0,1
"24.8.7.41","PrettyMonoBlock",0,1,0,0
"24.8.7.41","TSVRaw",1,1,1,1
"24.8.7.41","XML",0,1,0,1
"24.8.7.41","NDJSON",1,1,1,1
"24.8.7.41","ProtobufList",1,1,0,0
"24.8.7.41","Protobuf",1,1,0,0
"24.8.7.41","ProtobufSingle",1,1,0,0
"24.8.7.41","JSONColumnsWithMetadata",1,1,0,0
"24.8.7.41","TSVRawWithNamesAndTypes",1,1,1,1
"24.8.7.41","Npy",1,1,0,0
"24.8.7.41","TemplateIgnoreSpaces",1,0,0,0
"24.8.7.41","JSONCompactColumns",1,1,0,0
"24.8.7.41","JSONColumns",1,1,0,0
"24.8.7.41","ArrowStream",1,1,0,0
"24.8.7.41","JSONObjectEachRow",1,1,0,1
"24.8.7.41","PrettyNDJSON",0,1,0,1
"24.8.7.41","LineAsStringWithNamesAndTypes",0,1,0,1
"24.8.7.41","PrettyJSONLines",0,1,0,1
"24.8.7.41","CSVWithNamesAndTypes",1,1,1,1
"24.8.7.41","ORC",1,1,0,0
"24.8.7.41","PrettyJSONEachRow",0,1,0,1
"24.8.7.41","JSONLines",1,1,1,1
"24.8.7.41","JSONStrings",0,1,0,1
"24.8.7.41","LineAsStringWithNames",0,1,0,1
"24.8.7.41","JSON",1,1,0,1
"24.8.7.41","Arrow",1,1,0,0
"24.8.7.41","RowBinary",1,1,0,1
"24.8.7.41","HiveText",1,0,1,0
"24.8.7.41","RowBinaryWithDefaults",1,0,0,0
"24.8.7.41","Native",1,1,0,0
"24.8.7.41","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.8.7.41","RawWithNamesAndTypes",1,1,1,1
"24.8.7.41","JSONCompactStringsEachRow",1,1,1,1
"24.8.7.41","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.8.7.41","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.8.7.41","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.8.7.41","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.8.7.41","JSONAsObject",1,0,1,0
"24.8.7.41","JSONEachRow",1,1,1,1
"24.8.7.41","TSKV",1,1,1,1
"24.8.7.41","Values",1,1,0,1
"24.8.7.41","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.8.7.41","MySQLWire",0,1,0,0
"24.8.7.41","CSVWithNames",1,1,1,1
"24.8.7.41","RawWithNames",1,1,1,1
"24.8.7.41","TSVRawWithNames",1,1,1,1
"24.8.7.41","TabSeparatedRaw",1,1,1,1
"24.8.7.41","Raw",1,1,1,1
"24.8.7.41","TabSeparatedRawWithNames",1,1,1,1
"24.8.7.41","RowBinaryWithNamesAndTypes",1,1,0,1
"24.8.7.41","JSONCompact",1,1,0,1
"24.8.7.41","CSV",1,1,1,1
"24.8.7.41","CapnProto",1,1,0,0
"24.8.7.41","JSONCompactEachRowWithNames",1,1,1,1
"24.8.7.41","One",1,0,0,0
"24.8.7.41","Regexp",1,0,1,0
"24.8.7.41","PostgreSQLWire",0,1,0,0
"24.8.7.41","TSVWithNamesAndTypes",1,1,1,1
"24.8.7.41","MySQLDump",1,0,0,0
"24.8.7.41","Template",1,1,0,0
"24.8.7.41","TabSeparatedWithNames",1,1,1,1
"24.8.7.41","BSONEachRow",1,1,1,1
"24.8.7.41","TabSeparated",1,1,1,1
"24.8.7.41","TSVWithNames",1,1,1,1
"24.8.7.41","Null",0,1,0,0
