"ch_version","name","case_insensitive","alias_to"
"19.7.3.9","IPv6",0,""
"19.7.3.9","IPv4",0,""
"19.7.3.9","Decimal",1,""
"19.7.3.9","String",0,""
"19.7.3.9","Decimal64",1,""
"19.7.3.9","Decimal32",1,""
"19.7.3.9","Decimal128",1,""
"19.7.3.9","Float64",0,""
"19.7.3.9","Float32",0,""
"19.7.3.9","Int64",0,""
"19.7.3.9","Array",0,""
"19.7.3.9","Nothing",0,""
"19.7.3.9","UInt16",0,""
"19.7.3.9","DateTime",1,""
"19.7.3.9","Enum16",0,""
"19.7.3.9","UInt32",0,""
"19.7.3.9","Date",1,""
"19.7.3.9","Int8",0,""
"19.7.3.9","Int32",0,""
"19.7.3.9","Enum8",0,""
"19.7.3.9","UInt64",0,""
"19.7.3.9","IntervalSecond",0,""
"19.7.3.9","Int16",0,""
"19.7.3.9","FixedString",0,""
"19.7.3.9","Nullable",0,""
"19.7.3.9","AggregateFunction",0,""
"19.7.3.9","Tuple",0,""
"19.7.3.9","IntervalMonth",0,""
"19.7.3.9","Nested",0,""
"19.7.3.9","IntervalMinute",0,""
"19.7.3.9","IntervalHour",0,""
"19.7.3.9","IntervalWeek",0,""
"19.7.3.9","IntervalDay",0,""
"19.7.3.9","UInt8",0,""
"19.7.3.9","IntervalQuarter",0,""
"19.7.3.9","UUID",0,""
"19.7.3.9","IntervalYear",0,""
"19.7.3.9","LowCardinality",0,""
"19.7.3.9","LONGBLOB",1,"String"
"19.7.3.9","MEDIUMBLOB",1,"String"
"19.7.3.9","TINYBLOB",1,"String"
"19.7.3.9","BIGINT",1,"Int64"
"19.7.3.9","SMALLINT",1,"Int16"
"19.7.3.9","TIMESTAMP",1,"DateTime"
"19.7.3.9","INTEGER",1,"Int32"
"19.7.3.9","INT",1,"Int32"
"19.7.3.9","DOUBLE",1,"Float64"
"19.7.3.9","MEDIUMTEXT",1,"String"
"19.7.3.9","TINYINT",1,"Int8"
"19.7.3.9","DEC",1,"Decimal"
"19.7.3.9","BINARY",1,"FixedString"
"19.7.3.9","FLOAT",1,"Float32"
"19.7.3.9","CHAR",1,"String"
"19.7.3.9","VARCHAR",1,"String"
"19.7.3.9","TEXT",1,"String"
"19.7.3.9","TINYTEXT",1,"String"
"19.7.3.9","LONGTEXT",1,"String"
"19.7.3.9","BLOB",1,"String"
