"ch_version","name","value"
"24.1.6.52","VERSION_FULL","ClickHouse 24.1.6.52"
"24.1.6.52","VERSION_DESCRIBE","v24.1.6.52-stable"
"24.1.6.52","VERSION_INTEGER","24001006"
"24.1.6.52","SYSTEM","Linux"
"24.1.6.52","VERSION_GITHASH","fa09f677bc9690a8905acb1f737576a3109c2e83"
"24.1.6.52","VERSION_REVISION","54482"
"24.1.6.52","BUILD_TYPE","RelWithDebInfo"
"24.1.6.52","SYSTEM_PROCESSOR","x86_64"
"24.1.6.52","CMAKE_VERSION","3.28.2"
"24.1.6.52","C_COMPILER","/usr/bin/clang-17"
"24.1.6.52","C_COMPILER_VERSION","17.0.6"
"24.1.6.52","CXX_COMPILER","/usr/bin/clang++-17"
"24.1.6.52","CXX_COMPILER_VERSION","17.0.6"
"24.1.6.52","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -Wno-enum-constexpr-conversion  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -ftime-trace -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-enum-constexpr-conversion -Wno-unsafe-buffer-usage -O2 -g -DNDEBUG -O3 -g  -flto=thin -fwhole-program-vtables -fno-pie"
