"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.3.6.29","Template",1,1,0,0
"24.3.6.29","MySQLDump",1,0,0,0
"24.3.6.29","SQLInsert",0,1,0,0
"24.3.6.29","JSONCompactStrings",0,1,0,1
"24.3.6.29","JSONStringsEachRowWithProgress",0,1,0,0
"24.3.6.29","TSV",1,1,1,1
"24.3.6.29","PrettyCompactMonoBlock",0,1,0,0
"24.3.6.29","JSONEachRowWithProgress",0,1,0,0
"24.3.6.29","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.3.6.29","MsgPack",1,1,0,1
"24.3.6.29","ODBCDriver2",0,1,0,0
"24.3.6.29","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.3.6.29","PrettySpaceMonoBlock",0,1,0,0
"24.3.6.29","RawBLOB",1,1,0,0
"24.3.6.29","Markdown",0,1,0,1
"24.3.6.29","PrettySpaceNoEscapes",0,1,0,1
"24.3.6.29","PrettyCompactNoEscapes",0,1,0,1
"24.3.6.29","JSONStringsEachRow",1,1,1,1
"24.3.6.29","PrettyCompact",0,1,0,1
"24.3.6.29","PrettyNoEscapesMonoBlock",0,1,0,0
"24.3.6.29","PrettyNoEscapes",0,1,0,1
"24.3.6.29","Pretty",0,1,0,1
"24.3.6.29","AvroConfluent",1,0,0,0
"24.3.6.29","Vertical",0,1,0,1
"24.3.6.29","Avro",1,1,0,0
"24.3.6.29","LineAsString",1,1,1,1
"24.3.6.29","RowBinaryWithNames",1,1,0,1
"24.3.6.29","Parquet",1,1,1,0
"24.3.6.29","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.3.6.29","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.3.6.29","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.3.6.29","PrettySpace",0,1,0,1
"24.3.6.29","JSONAsString",1,0,1,0
"24.3.6.29","CustomSeparatedWithNames",1,1,0,1
"24.3.6.29","CustomSeparated",1,1,0,1
"24.3.6.29","PrettyMonoBlock",0,1,0,0
"24.3.6.29","TSVRaw",1,1,1,1
"24.3.6.29","XML",0,1,0,1
"24.3.6.29","NDJSON",1,1,1,1
"24.3.6.29","ProtobufList",1,1,0,0
"24.3.6.29","Protobuf",1,1,0,0
"24.3.6.29","ProtobufSingle",1,1,0,0
"24.3.6.29","JSONColumnsWithMetadata",1,1,0,0
"24.3.6.29","TemplateIgnoreSpaces",1,0,0,0
"24.3.6.29","JSONCompactColumns",1,1,0,0
"24.3.6.29","JSONColumns",1,1,0,0
"24.3.6.29","ArrowStream",1,1,0,0
"24.3.6.29","JSONObjectEachRow",1,1,0,1
"24.3.6.29","PrettyNDJSON",0,1,0,1
"24.3.6.29","CSVWithNamesAndTypes",1,1,1,1
"24.3.6.29","ORC",1,1,0,0
"24.3.6.29","PrettyJSONEachRow",0,1,0,1
"24.3.6.29","JSONLines",1,1,1,1
"24.3.6.29","JSONStrings",0,1,0,1
"24.3.6.29","PrettyJSONLines",0,1,0,1
"24.3.6.29","LineAsStringWithNamesAndTypes",0,1,0,1
"24.3.6.29","LineAsStringWithNames",0,1,0,1
"24.3.6.29","JSON",1,1,0,1
"24.3.6.29","Arrow",1,1,0,0
"24.3.6.29","RowBinary",1,1,0,1
"24.3.6.29","HiveText",1,0,1,0
"24.3.6.29","RowBinaryWithDefaults",1,0,0,0
"24.3.6.29","Native",1,1,0,0
"24.3.6.29","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.3.6.29","JSONCompactStringsEachRow",1,1,1,1
"24.3.6.29","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.3.6.29","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.3.6.29","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.3.6.29","JSONCompactEachRow",1,1,1,1
"24.3.6.29","JSONEachRow",1,1,1,1
"24.3.6.29","ParquetMetadata",1,0,1,0
"24.3.6.29","Values",1,1,0,1
"24.3.6.29","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.3.6.29","MySQLWire",0,1,0,0
"24.3.6.29","CSVWithNames",1,1,1,1
"24.3.6.29","TSKV",1,1,1,1
"24.3.6.29","DWARF",1,0,1,0
"24.3.6.29","TabSeparatedRawWithNames",1,1,1,1
"24.3.6.29","RowBinaryWithNamesAndTypes",1,1,0,1
"24.3.6.29","JSONCompact",1,1,0,1
"24.3.6.29","CSV",1,1,1,1
"24.3.6.29","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.3.6.29","JSONAsObject",1,0,1,0
"24.3.6.29","TSVRawWithNames",1,1,1,1
"24.3.6.29","TabSeparatedRaw",1,1,1,1
"24.3.6.29","Npy",1,0,0,0
"24.3.6.29","TSVRawWithNamesAndTypes",1,1,1,1
"24.3.6.29","CapnProto",1,1,0,0
"24.3.6.29","JSONCompactEachRowWithNames",1,1,1,1
"24.3.6.29","Prometheus",0,1,0,0
"24.3.6.29","One",1,0,0,0
"24.3.6.29","Regexp",1,0,1,0
"24.3.6.29","PostgreSQLWire",0,1,0,0
"24.3.6.29","TSVWithNamesAndTypes",1,1,1,1
"24.3.6.29","TabSeparatedWithNames",1,1,1,1
"24.3.6.29","BSONEachRow",1,1,1,1
"24.3.6.29","TabSeparated",1,1,1,1
"24.3.6.29","TSVWithNames",1,1,1,1
"24.3.6.29","Null",0,1,0,0
