"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.8.10.43","ParquetMetadata",1,0,0,0
"23.8.10.43","Prometheus",0,1,0,0
"23.8.10.43","CapnProto",1,1,0,0
"23.8.10.43","PostgreSQLWire",0,1,0,0
"23.8.10.43","MySQLWire",0,1,0,0
"23.8.10.43","JSONEachRowWithProgress",0,1,0,0
"23.8.10.43","ODBCDriver2",0,1,0,0
"23.8.10.43","PrettySpaceNoEscapes",0,1,0,1
"23.8.10.43","PrettySpace",0,1,0,1
"23.8.10.43","One",1,0,0,0
"23.8.10.43","PrettyCompactMonoBlock",0,1,0,0
"23.8.10.43","PrettyCompactNoEscapes",0,1,0,1
"23.8.10.43","JSONStringsEachRowWithProgress",0,1,0,0
"23.8.10.43","PrettyNoEscapesMonoBlock",0,1,0,0
"23.8.10.43","PrettyMonoBlock",0,1,0,0
"23.8.10.43","ArrowStream",1,1,0,0
"23.8.10.43","Avro",1,1,0,0
"23.8.10.43","AvroConfluent",1,0,0,0
"23.8.10.43","ORC",1,1,0,0
"23.8.10.43","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.8.10.43","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.8.10.43","CustomSeparatedWithNames",1,1,0,1
"23.8.10.43","RawBLOB",1,1,0,0
"23.8.10.43","TemplateIgnoreSpaces",1,0,0,0
"23.8.10.43","MsgPack",1,1,0,1
"23.8.10.43","Template",1,1,0,0
"23.8.10.43","Protobuf",1,1,0,0
"23.8.10.43","Markdown",0,1,0,1
"23.8.10.43","XML",0,1,0,1
"23.8.10.43","ProtobufSingle",1,1,0,0
"23.8.10.43","JSONColumnsWithMetadata",1,1,0,0
"23.8.10.43","JSONCompactColumns",1,1,0,0
"23.8.10.43","JSONColumns",1,1,0,0
"23.8.10.43","JSONObjectEachRow",1,1,0,1
"23.8.10.43","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.8.10.43","PrettyNoEscapes",0,1,0,1
"23.8.10.43","JSONCompactStrings",0,1,0,1
"23.8.10.43","JSONCompact",1,1,0,1
"23.8.10.43","Null",0,1,0,0
"23.8.10.43","JSONStrings",0,1,0,1
"23.8.10.43","LineAsStringWithNamesAndTypes",0,1,0,1
"23.8.10.43","RowBinaryWithNamesAndTypes",1,1,0,1
"23.8.10.43","RowBinary",1,1,0,1
"23.8.10.43","LineAsString",1,1,1,1
"23.8.10.43","Native",1,1,0,0
"23.8.10.43","LineAsStringWithNames",0,1,0,1
"23.8.10.43","BSONEachRow",1,1,1,1
"23.8.10.43","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.8.10.43","PrettySpaceMonoBlock",0,1,0,0
"23.8.10.43","PrettyCompact",0,1,0,1
"23.8.10.43","RowBinaryWithNames",1,1,0,1
"23.8.10.43","Arrow",1,1,0,0
"23.8.10.43","Parquet",1,1,1,0
"23.8.10.43","TabSeparatedWithNames",1,1,1,1
"23.8.10.43","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.8.10.43","PrettyJSONLines",0,1,0,1
"23.8.10.43","HiveText",1,0,1,0
"23.8.10.43","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.8.10.43","TabSeparatedRawWithNames",1,1,1,1
"23.8.10.43","JSONCompactStringsEachRow",1,1,1,1
"23.8.10.43","CustomSeparated",1,1,0,1
"23.8.10.43","JSONCompactEachRow",1,1,1,1
"23.8.10.43","TSVRawWithNamesAndTypes",1,1,1,1
"23.8.10.43","JSONAsString",1,0,1,0
"23.8.10.43","NDJSON",1,1,1,1
"23.8.10.43","JSONAsObject",1,0,1,0
"23.8.10.43","SQLInsert",0,1,0,0
"23.8.10.43","PrettyJSONEachRow",0,1,0,1
"23.8.10.43","RowBinaryWithDefaults",1,0,0,0
"23.8.10.43","JSONLines",1,1,1,1
"23.8.10.43","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.8.10.43","PrettyNDJSON",0,1,0,1
"23.8.10.43","ProtobufList",1,1,0,0
"23.8.10.43","JSON",1,1,0,1
"23.8.10.43","MySQLDump",1,0,0,0
"23.8.10.43","TSVWithNamesAndTypes",1,1,1,1
"23.8.10.43","CSVWithNamesAndTypes",1,1,1,1
"23.8.10.43","CSVWithNames",1,1,1,1
"23.8.10.43","Regexp",1,0,1,0
"23.8.10.43","TSV",1,1,1,1
"23.8.10.43","Vertical",0,1,0,1
"23.8.10.43","CSV",1,1,1,1
"23.8.10.43","Pretty",0,1,0,1
"23.8.10.43","JSONCompactEachRowWithNames",1,1,1,1
"23.8.10.43","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.8.10.43","TSKV",1,1,1,1
"23.8.10.43","TSVRaw",1,1,1,1
"23.8.10.43","Values",1,1,0,1
"23.8.10.43","JSONStringsEachRow",1,1,1,1
"23.8.10.43","TabSeparated",1,1,1,1
"23.8.10.43","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.8.10.43","TSVRawWithNames",1,1,1,1
"23.8.10.43","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.8.10.43","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.8.10.43","TabSeparatedRaw",1,1,1,1
"23.8.10.43","TSVWithNames",1,1,1,1
"23.8.10.43","JSONEachRow",1,1,1,1
