"ch_version","name","is_input","is_output"
"19.17.3.7","ODBCDriver",0,1
"19.17.3.7","XML",0,1
"19.17.3.7","Vertical",0,1
"19.17.3.7","PrettySpaceNoEscapes",0,1
"19.17.3.7","PrettySpace",0,1
"19.17.3.7","MySQLWire",0,1
"19.17.3.7","PrettyCompactNoEscapes",0,1
"19.17.3.7","PrettyNoEscapes",0,1
"19.17.3.7","Null",0,1
"19.17.3.7","CustomSeparatedIgnoreSpaces",1,0
"19.17.3.7","JSON",0,1
"19.17.3.7","CustomSeparated",1,1
"19.17.3.7","JSONCompact",0,1
"19.17.3.7","TabSeparatedRaw",0,1
"19.17.3.7","TabSeparatedWithNames",1,1
"19.17.3.7","JSONEachRow",1,1
"19.17.3.7","TSVWithNamesAndTypes",1,1
"19.17.3.7","TemplateIgnoreSpaces",1,0
"19.17.3.7","TabSeparated",1,1
"19.17.3.7","TSVRaw",0,1
"19.17.3.7","JSONEachRowWithProgress",0,1
"19.17.3.7","RowBinary",1,1
"19.17.3.7","Native",1,1
"19.17.3.7","TabSeparatedWithNamesAndTypes",1,1
"19.17.3.7","TSVWithNames",1,1
"19.17.3.7","RowBinaryWithNamesAndTypes",1,1
"19.17.3.7","Template",1,1
"19.17.3.7","TSV",1,1
"19.17.3.7","ORC",1,0
"19.17.3.7","Values",1,1
"19.17.3.7","PrettyCompact",0,1
"19.17.3.7","CSVWithNames",1,1
"19.17.3.7","ODBCDriver2",0,1
"19.17.3.7","TSKV",1,1
"19.17.3.7","CSV",1,1
"19.17.3.7","Protobuf",1,1
"19.17.3.7","CapnProto",1,0
"19.17.3.7","Pretty",0,1
"19.17.3.7","Parquet",1,1
