"ch_version","name","case_insensitive","alias_to"
"23.8.14.6","JSON",1,""
"23.8.14.6","Polygon",0,""
"23.8.14.6","Ring",0,""
"23.8.14.6","Point",0,""
"23.8.14.6","SimpleAggregateFunction",0,""
"23.8.14.6","IntervalQuarter",0,""
"23.8.14.6","IntervalMonth",0,""
"23.8.14.6","Int64",0,""
"23.8.14.6","IntervalDay",0,""
"23.8.14.6","IntervalHour",0,""
"23.8.14.6","IPv4",0,""
"23.8.14.6","IntervalSecond",0,""
"23.8.14.6","LowCardinality",0,""
"23.8.14.6","Int16",0,""
"23.8.14.6","UInt256",0,""
"23.8.14.6","AggregateFunction",0,""
"23.8.14.6","MultiPolygon",0,""
"23.8.14.6","IPv6",0,""
"23.8.14.6","Nothing",0,""
"23.8.14.6","Decimal256",1,""
"23.8.14.6","Tuple",0,""
"23.8.14.6","Array",0,""
"23.8.14.6","IntervalMicrosecond",0,""
"23.8.14.6","Bool",1,""
"23.8.14.6","Enum16",0,""
"23.8.14.6","IntervalMinute",0,""
"23.8.14.6","FixedString",0,""
"23.8.14.6","String",0,""
"23.8.14.6","DateTime",1,""
"23.8.14.6","Object",0,""
"23.8.14.6","Map",0,""
"23.8.14.6","UUID",0,""
"23.8.14.6","Decimal64",1,""
"23.8.14.6","Nullable",0,""
"23.8.14.6","Enum",1,""
"23.8.14.6","Int32",0,""
"23.8.14.6","UInt8",0,""
"23.8.14.6","Date",1,""
"23.8.14.6","Decimal32",1,""
"23.8.14.6","UInt128",0,""
"23.8.14.6","Float64",0,""
"23.8.14.6","Nested",0,""
"23.8.14.6","UInt16",0,""
"23.8.14.6","IntervalMillisecond",0,""
"23.8.14.6","Int128",0,""
"23.8.14.6","Decimal128",1,""
"23.8.14.6","Int8",0,""
"23.8.14.6","Decimal",1,""
"23.8.14.6","Int256",0,""
"23.8.14.6","DateTime64",1,""
"23.8.14.6","Enum8",0,""
"23.8.14.6","DateTime32",1,""
"23.8.14.6","Date32",1,""
"23.8.14.6","IntervalWeek",0,""
"23.8.14.6","UInt64",0,""
"23.8.14.6","IntervalNanosecond",0,""
"23.8.14.6","IntervalYear",0,""
"23.8.14.6","UInt32",0,""
"23.8.14.6","Float32",0,""
"23.8.14.6","bool",1,"Bool"
"23.8.14.6","INET6",1,"IPv6"
"23.8.14.6","INET4",1,"IPv4"
"23.8.14.6","ENUM",1,"Enum"
"23.8.14.6","BINARY",1,"FixedString"
"23.8.14.6","GEOMETRY",1,"String"
"23.8.14.6","NATIONAL CHAR VARYING",1,"String"
"23.8.14.6","BINARY VARYING",1,"String"
"23.8.14.6","NCHAR LARGE OBJECT",1,"String"
"23.8.14.6","NATIONAL CHARACTER VARYING",1,"String"
"23.8.14.6","boolean",1,"Bool"
"23.8.14.6","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"23.8.14.6","NATIONAL CHARACTER",1,"String"
"23.8.14.6","NATIONAL CHAR",1,"String"
"23.8.14.6","CHARACTER VARYING",1,"String"
"23.8.14.6","LONGBLOB",1,"String"
"23.8.14.6","TINYBLOB",1,"String"
"23.8.14.6","MEDIUMTEXT",1,"String"
"23.8.14.6","TEXT",1,"String"
"23.8.14.6","VARCHAR2",1,"String"
"23.8.14.6","CHARACTER LARGE OBJECT",1,"String"
"23.8.14.6","DOUBLE PRECISION",1,"Float64"
"23.8.14.6","LONGTEXT",1,"String"
"23.8.14.6","NVARCHAR",1,"String"
"23.8.14.6","INT1 UNSIGNED",1,"UInt8"
"23.8.14.6","VARCHAR",1,"String"
"23.8.14.6","CHAR VARYING",1,"String"
"23.8.14.6","MEDIUMBLOB",1,"String"
"23.8.14.6","NCHAR",1,"String"
"23.8.14.6","VARBINARY",1,"String"
"23.8.14.6","CHAR",1,"String"
"23.8.14.6","SMALLINT UNSIGNED",1,"UInt16"
"23.8.14.6","TIMESTAMP",1,"DateTime"
"23.8.14.6","FIXED",1,"Decimal"
"23.8.14.6","TINYTEXT",1,"String"
"23.8.14.6","NUMERIC",1,"Decimal"
"23.8.14.6","DEC",1,"Decimal"
"23.8.14.6","TIME",1,"Int64"
"23.8.14.6","FLOAT",1,"Float32"
"23.8.14.6","SET",1,"UInt64"
"23.8.14.6","TINYINT UNSIGNED",1,"UInt8"
"23.8.14.6","INTEGER UNSIGNED",1,"UInt32"
"23.8.14.6","INT UNSIGNED",1,"UInt32"
"23.8.14.6","CLOB",1,"String"
"23.8.14.6","MEDIUMINT UNSIGNED",1,"UInt32"
"23.8.14.6","BLOB",1,"String"
"23.8.14.6","REAL",1,"Float32"
"23.8.14.6","SMALLINT",1,"Int16"
"23.8.14.6","INTEGER SIGNED",1,"Int32"
"23.8.14.6","NCHAR VARYING",1,"String"
"23.8.14.6","INT SIGNED",1,"Int32"
"23.8.14.6","TINYINT SIGNED",1,"Int8"
"23.8.14.6","BIGINT SIGNED",1,"Int64"
"23.8.14.6","BINARY LARGE OBJECT",1,"String"
"23.8.14.6","SMALLINT SIGNED",1,"Int16"
"23.8.14.6","YEAR",1,"UInt16"
"23.8.14.6","MEDIUMINT",1,"Int32"
"23.8.14.6","INTEGER",1,"Int32"
"23.8.14.6","INT1 SIGNED",1,"Int8"
"23.8.14.6","BIT",1,"UInt64"
"23.8.14.6","BIGINT UNSIGNED",1,"UInt64"
"23.8.14.6","BYTEA",1,"String"
"23.8.14.6","INT",1,"Int32"
"23.8.14.6","SINGLE",1,"Float32"
"23.8.14.6","MEDIUMINT SIGNED",1,"Int32"
"23.8.14.6","DOUBLE",1,"Float64"
"23.8.14.6","INT1",1,"Int8"
"23.8.14.6","CHAR LARGE OBJECT",1,"String"
"23.8.14.6","TINYINT",1,"Int8"
"23.8.14.6","BIGINT",1,"Int64"
"23.8.14.6","CHARACTER",1,"String"
"23.8.14.6","BYTE",1,"Int8"
