"ch_version","name","case_insensitive","alias_to"
"19.16.4.12","SimpleAggregateFunction",0,""
"19.16.4.12","IPv4",0,""
"19.16.4.12","IntervalYear",0,""
"19.16.4.12","IntervalQuarter",0,""
"19.16.4.12","IntervalMinute",0,""
"19.16.4.12","IntervalMonth",0,""
"19.16.4.12","IntervalSecond",0,""
"19.16.4.12","Nested",0,""
"19.16.4.12","IntervalWeek",0,""
"19.16.4.12","AggregateFunction",0,""
"19.16.4.12","IntervalHour",0,""
"19.16.4.12","UUID",0,""
"19.16.4.12","Nothing",0,""
"19.16.4.12","Nullable",0,""
"19.16.4.12","Float32",0,""
"19.16.4.12","Int16",0,""
"19.16.4.12","Float64",0,""
"19.16.4.12","Decimal32",1,""
"19.16.4.12","UInt16",0,""
"19.16.4.12","String",0,""
"19.16.4.12","IntervalDay",0,""
"19.16.4.12","UInt32",0,""
"19.16.4.12","LowCardinality",0,""
"19.16.4.12","UInt64",0,""
"19.16.4.12","Enum8",0,""
"19.16.4.12","Int32",0,""
"19.16.4.12","Enum",0,""
"19.16.4.12","Array",0,""
"19.16.4.12","Int64",0,""
"19.16.4.12","Int8",0,""
"19.16.4.12","UInt8",0,""
"19.16.4.12","Decimal64",1,""
"19.16.4.12","Enum16",0,""
"19.16.4.12","Decimal128",1,""
"19.16.4.12","Decimal",1,""
"19.16.4.12","Date",1,""
"19.16.4.12","DateTime",1,""
"19.16.4.12","FixedString",0,""
"19.16.4.12","IPv6",0,""
"19.16.4.12","Tuple",0,""
"19.16.4.12","BLOB",1,"String"
"19.16.4.12","LONGTEXT",1,"String"
"19.16.4.12","MEDIUMTEXT",1,"String"
"19.16.4.12","BIGINT",1,"Int64"
"19.16.4.12","FLOAT",1,"Float32"
"19.16.4.12","CHAR",1,"String"
"19.16.4.12","LONGBLOB",1,"String"
"19.16.4.12","INTEGER",1,"Int32"
"19.16.4.12","TINYBLOB",1,"String"
"19.16.4.12","TINYTEXT",1,"String"
"19.16.4.12","INT",1,"Int32"
"19.16.4.12","BINARY",1,"FixedString"
"19.16.4.12","TINYINT",1,"Int8"
"19.16.4.12","TEXT",1,"String"
"19.16.4.12","SMALLINT",1,"Int16"
"19.16.4.12","DOUBLE",1,"Float64"
"19.16.4.12","DEC",1,"Decimal"
"19.16.4.12","VARCHAR",1,"String"
"19.16.4.12","MEDIUMBLOB",1,"String"
"19.16.4.12","TIMESTAMP",1,"DateTime"
