"ch_version","name","value"
"20.6.9.1","VERSION_FULL","ClickHouse 20.6.9.1"
"20.6.9.1","VERSION_DESCRIBE","v20.6.9.1-stable"
"20.6.9.1","VERSION_INTEGER","20006009"
"20.6.9.1","VERSION_GITHASH","6fd62ca45b9c68a2e06a5e246aaee4328b0262ff"
"20.6.9.1","VERSION_REVISION","54436"
"20.6.9.1","BUILD_DATE","2020-11-09"
"20.6.9.1","SYSTEM","Linux-4.9.151-35"
"20.6.9.1","BUILD_TYPE","RelWithDebInfo"
"20.6.9.1","SYSTEM_PROCESSOR","x86_64"
"20.6.9.1","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"20.6.9.1","CMAKE_VERSION","3.13.4"
"20.6.9.1","C_COMPILER","/usr/bin/gcc-9"
"20.6.9.1","C_COMPILER_VERSION","9.2.1"
"20.6.9.1","CXX_COMPILER","/usr/bin/g++-9"
"20.6.9.1","CXX_COMPILER_VERSION","9.2.1"
"20.6.9.1","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt  -Wall  -Werror -O2 -g -DNDEBUG -O3  -fno-pie"
"20.6.9.1","CXX_FLAGS"," -fdiagnostics-color=always -std=c++2a -fsized-deallocation  -pipe -msse4.1 -msse4.2 -mpopcnt   -Wall  -Werror -O2 -g -DNDEBUG -O3  -fno-pie"
"20.6.9.1","LINK_FLAGS"," -fuse-ld=lld -rdynamic -Wl,--gdb-index -Wl,--no-undefined -Wl,-no-pie"
"20.6.9.1","BUILD_COMPILE_DEFINITIONS",""
"20.6.9.1","BUILD_INCLUDE_DIRECTORIES","/build/contrib/sentry-native/include;/build/obj-x86_64-linux-gnu/includes/configs"
"20.6.9.1","STATIC","ON"
"20.6.9.1","SPLIT_BINARY",""
"20.6.9.1","UNBUNDLED","OFF"
"20.6.9.1","USE_EMBEDDED_COMPILER","1"
"20.6.9.1","USE_GLIBC_COMPATIBILITY","ON"
"20.6.9.1","USE_JEMALLOC","ON"
"20.6.9.1","USE_UNWIND","ON"
"20.6.9.1","USE_ICU","1"
"20.6.9.1","USE_H3","1"
"20.6.9.1","USE_MYSQL","1"
"20.6.9.1","USE_RE2_ST","1"
"20.6.9.1","USE_LIBGSASL","1"
"20.6.9.1","USE_RDKAFKA","1"
"20.6.9.1","USE_CAPNP","1"
"20.6.9.1","USE_BASE64","1"
"20.6.9.1","USE_XXHASH","ON"
"20.6.9.1","USE_HDFS","1"
"20.6.9.1","USE_SNAPPY","ON"
"20.6.9.1","USE_PARQUET","1"
"20.6.9.1","USE_PROTOBUF","1"
"20.6.9.1","USE_BROTLI","1"
"20.6.9.1","USE_SSL","1"
"20.6.9.1","USE_HYPERSCAN","ON"
"20.6.9.1","USE_SIMDJSON","ON"
"20.6.9.1","USE_GRPC","ON"
