"ch_version","name","value"
"22.7.6.74","VERSION_FULL","ClickHouse 22.7.6.74"
"22.7.6.74","VERSION_DESCRIBE","v22.7.6.74-stable"
"22.7.6.74","VERSION_INTEGER","22007006"
"22.7.6.74","SYSTEM","Linux"
"22.7.6.74","VERSION_GITHASH","c00ffb3c11a12b3a911afa9febc75cf97af0f90d"
"22.7.6.74","VERSION_REVISION","54464"
"22.7.6.74","VERSION_DATE",""
"22.7.6.74","BUILD_TYPE","RelWithDebInfo"
"22.7.6.74","SYSTEM_PROCESSOR","x86_64"
"22.7.6.74","CMAKE_VERSION","3.16.3"
"22.7.6.74","C_COMPILER","/usr/bin/clang-14"
"22.7.6.74","C_COMPILER_VERSION","14.0.6"
"22.7.6.74","CXX_COMPILER","/usr/bin/clang++-14"
"22.7.6.74","CXX_COMPILER_VERSION","14.0.6"
"22.7.6.74","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
"22.7.6.74","CXX_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -std=c++20 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -fsized-deallocation  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -falign-functions=32 -mbranches-within-32B-boundaries -fdiagnostics-absolute-paths -fstrict-vtable-pointers -fexperimental-new-pass-manager -Wall -Wextra -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
"22.7.6.74","LINK_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --ld-path=/usr/bin/ld.lld-14 -rdynamic -no-pie -Wl,-no-pie  -flto=thin -fwhole-program-vtables"
"22.7.6.74","BUILD_COMPILE_DEFINITIONS","HAS_RESERVED_IDENTIFIER"
"22.7.6.74","STATIC","ON"
"22.7.6.74","SPLIT_BINARY","OFF"
"22.7.6.74","USE_EMBEDDED_COMPILER","1"
"22.7.6.74","USE_GLIBC_COMPATIBILITY","ON"
"22.7.6.74","USE_JEMALLOC","ON"
"22.7.6.74","USE_UNWIND","ON"
"22.7.6.74","USE_ICU","1"
"22.7.6.74","USE_H3","1"
"22.7.6.74","USE_MYSQL","1"
"22.7.6.74","USE_RDKAFKA","1"
"22.7.6.74","USE_CAPNP","1"
"22.7.6.74","USE_BASE64","1"
"22.7.6.74","USE_HDFS","1"
"22.7.6.74","USE_SNAPPY","1"
"22.7.6.74","USE_PARQUET","1"
"22.7.6.74","USE_PROTOBUF","1"
