"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.2.4.12","SQLInsert",0,1,0,0
"23.2.4.12","Prometheus",0,1,0,0
"23.2.4.12","CapnProto",1,1,0,0
"23.2.4.12","PostgreSQLWire",0,1,0,0
"23.2.4.12","MySQLWire",0,1,0,0
"23.2.4.12","JSONEachRowWithProgress",0,1,0,0
"23.2.4.12","ODBCDriver2",0,1,0,0
"23.2.4.12","PrettySpaceNoEscapes",0,1,0,1
"23.2.4.12","PrettySpace",0,1,0,1
"23.2.4.12","PrettyCompactMonoBlock",0,1,0,0
"23.2.4.12","PrettyCompactNoEscapes",0,1,0,1
"23.2.4.12","JSONStringsEachRowWithProgress",0,1,0,0
"23.2.4.12","PrettyNoEscapesMonoBlock",0,1,0,0
"23.2.4.12","PrettyMonoBlock",0,1,0,0
"23.2.4.12","ArrowStream",1,1,0,0
"23.2.4.12","Avro",1,1,0,0
"23.2.4.12","AvroConfluent",1,0,0,0
"23.2.4.12","ORC",1,1,0,0
"23.2.4.12","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.2.4.12","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.2.4.12","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.2.4.12","CustomSeparatedWithNames",1,1,0,1
"23.2.4.12","RawBLOB",1,1,0,0
"23.2.4.12","TemplateIgnoreSpaces",1,0,0,0
"23.2.4.12","MsgPack",1,1,0,1
"23.2.4.12","Template",1,1,0,0
"23.2.4.12","Protobuf",1,1,0,0
"23.2.4.12","Markdown",0,1,0,1
"23.2.4.12","XML",0,1,0,1
"23.2.4.12","ProtobufSingle",1,1,0,0
"23.2.4.12","JSONColumnsWithMetadata",1,1,0,0
"23.2.4.12","JSONCompactColumns",1,1,0,0
"23.2.4.12","JSONObjectEachRow",1,1,0,1
"23.2.4.12","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.2.4.12","PrettyNoEscapes",0,1,0,1
"23.2.4.12","JSONCompactStrings",0,1,0,1
"23.2.4.12","JSONCompact",1,1,0,1
"23.2.4.12","Null",0,1,0,0
"23.2.4.12","JSONStrings",0,1,0,1
"23.2.4.12","LineAsStringWithNamesAndTypes",0,1,0,1
"23.2.4.12","RowBinaryWithNamesAndTypes",1,1,0,1
"23.2.4.12","RowBinary",1,1,0,1
"23.2.4.12","LineAsString",1,1,1,1
"23.2.4.12","Native",1,1,0,0
"23.2.4.12","LineAsStringWithNames",0,1,0,1
"23.2.4.12","BSONEachRow",1,1,1,1
"23.2.4.12","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.2.4.12","PrettySpaceMonoBlock",0,1,0,0
"23.2.4.12","PrettyCompact",0,1,0,1
"23.2.4.12","RowBinaryWithNames",1,1,0,1
"23.2.4.12","Arrow",1,1,0,0
"23.2.4.12","Parquet",1,1,0,0
"23.2.4.12","TabSeparatedWithNames",1,1,1,1
"23.2.4.12","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.2.4.12","HiveText",1,0,1,0
"23.2.4.12","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.2.4.12","TabSeparatedRawWithNames",1,1,1,1
"23.2.4.12","JSONCompactStringsEachRow",1,1,1,1
"23.2.4.12","CustomSeparated",1,1,0,1
"23.2.4.12","JSONCompactEachRow",1,1,1,1
"23.2.4.12","TSVRawWithNamesAndTypes",1,1,1,1
"23.2.4.12","JSONAsString",1,0,1,0
"23.2.4.12","JSONColumns",1,1,0,0
"23.2.4.12","NDJSON",1,1,1,1
"23.2.4.12","JSONAsObject",1,0,1,0
"23.2.4.12","JSONLines",1,1,1,1
"23.2.4.12","ProtobufList",1,1,0,0
"23.2.4.12","JSON",1,1,0,1
"23.2.4.12","MySQLDump",1,0,0,0
"23.2.4.12","TSVWithNamesAndTypes",1,1,1,1
"23.2.4.12","CSVWithNamesAndTypes",1,1,1,1
"23.2.4.12","CSVWithNames",1,1,1,1
"23.2.4.12","Regexp",1,0,1,0
"23.2.4.12","TSV",1,1,1,1
"23.2.4.12","Vertical",0,1,0,1
"23.2.4.12","CSV",1,1,1,1
"23.2.4.12","Pretty",0,1,0,1
"23.2.4.12","JSONCompactEachRowWithNames",1,1,1,1
"23.2.4.12","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.2.4.12","TSKV",1,1,1,1
"23.2.4.12","TSVRaw",1,1,1,1
"23.2.4.12","Values",1,1,0,1
"23.2.4.12","JSONStringsEachRow",1,1,1,1
"23.2.4.12","TabSeparated",1,1,1,1
"23.2.4.12","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.2.4.12","TSVRawWithNames",1,1,1,1
"23.2.4.12","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.2.4.12","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.2.4.12","TabSeparatedRaw",1,1,1,1
"23.2.4.12","TSVWithNames",1,1,1,1
"23.2.4.12","JSONEachRow",1,1,1,1
