"ch_version","name","value"
"19.17.8.54","VERSION_FULL","ClickHouse 19.17.8.54"
"19.17.8.54","VERSION_DESCRIBE","v19.17.8.54-testing"
"19.17.8.54","VERSION_INTEGER","19017008"
"19.17.8.54","VERSION_GITHASH","0969e9e4c64c2f1fcfe7722b12f448cfabb0ecdb"
"19.17.8.54","VERSION_REVISION","54428"
"19.17.8.54","BUILD_DATE","2020-01-30"
"19.17.8.54","SYSTEM","Linux-4.9.151-35"
"19.17.8.54","BUILD_TYPE","RELWITHDEBINFO"
"19.17.8.54","SYSTEM_PROCESSOR","x86_64"
"19.17.8.54","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"19.17.8.54","CMAKE_VERSION","3.10.2"
"19.17.8.54","C_COMPILER","/usr/bin/gcc-9"
"19.17.8.54","C_COMPILER_VERSION","9.1.0"
"19.17.8.54","CXX_COMPILER","/usr/bin/g++-9"
"19.17.8.54","CXX_COMPILER_VERSION","9.1.0"
"19.17.8.54","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall  -O2 -g -DNDEBUG -O3 "
"19.17.8.54","CXX_FLAGS"," -fdiagnostics-color=always -fsized-deallocation  -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor -Wno-array-bounds -O2 -g -DNDEBUG -O3 "
"19.17.8.54","LINK_FLAGS"," -fuse-ld=gold -rdynamic -Wl,--no-undefined"
"19.17.8.54","BUILD_COMPILE_DEFINITIONS",""
"19.17.8.54","BUILD_INCLUDE_DIRECTORIES",""
"19.17.8.54","STATIC","ON"
"19.17.8.54","SPLIT_BINARY",""
"19.17.8.54","USE_EMBEDDED_COMPILER","1"
"19.17.8.54","USE_INTERNAL_MEMCPY","ON"
"19.17.8.54","USE_GLIBC_COMPATIBILITY","ON"
"19.17.8.54","USE_JEMALLOC","1"
"19.17.8.54","USE_TCMALLOC",""
"19.17.8.54","USE_MIMALLOC",""
"19.17.8.54","USE_UNWIND","ON"
"19.17.8.54","USE_ICU","1"
"19.17.8.54","USE_H3","1"
"19.17.8.54","USE_MYSQL","1"
"19.17.8.54","USE_RE2_ST","1"
"19.17.8.54","USE_VECTORCLASS",""
"19.17.8.54","USE_LIBGSASL","1"
"19.17.8.54","USE_RDKAFKA","1"
"19.17.8.54","USE_CAPNP","1"
"19.17.8.54","USE_POCO_SQLODBC",""
"19.17.8.54","USE_POCO_DATAODBC","1"
"19.17.8.54","USE_POCO_MONGODB","1"
"19.17.8.54","USE_POCO_NETSSL","1"
"19.17.8.54","USE_BASE64","1"
"19.17.8.54","USE_XXHASH","1"
"19.17.8.54","USE_HDFS","1"
"19.17.8.54","USE_SNAPPY","ON"
"19.17.8.54","USE_PARQUET","1"
"19.17.8.54","USE_PROTOBUF","1"
"19.17.8.54","USE_BROTLI","1"
"19.17.8.54","USE_SSL","1"
"19.17.8.54","USE_HYPERSCAN","1"
"19.17.8.54","USE_SIMDJSON","ON"
"19.17.8.54","USE_POCO_REDIS","1"
