"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.3.5.9","SQLInsert",0,1,0,0
"23.3.5.9","Prometheus",0,1,0,0
"23.3.5.9","CapnProto",1,1,0,0
"23.3.5.9","PostgreSQLWire",0,1,0,0
"23.3.5.9","MySQLWire",0,1,0,0
"23.3.5.9","JSONEachRowWithProgress",0,1,0,0
"23.3.5.9","ODBCDriver2",0,1,0,0
"23.3.5.9","PrettySpaceNoEscapes",0,1,0,1
"23.3.5.9","PrettySpace",0,1,0,1
"23.3.5.9","PrettyCompactMonoBlock",0,1,0,0
"23.3.5.9","PrettyCompactNoEscapes",0,1,0,1
"23.3.5.9","JSONStringsEachRowWithProgress",0,1,0,0
"23.3.5.9","PrettyNoEscapesMonoBlock",0,1,0,0
"23.3.5.9","PrettyMonoBlock",0,1,0,0
"23.3.5.9","ArrowStream",1,1,0,0
"23.3.5.9","Avro",1,1,0,0
"23.3.5.9","AvroConfluent",1,0,0,0
"23.3.5.9","ORC",1,1,0,0
"23.3.5.9","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.3.5.9","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.3.5.9","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.3.5.9","CustomSeparatedWithNames",1,1,0,1
"23.3.5.9","RawBLOB",1,1,0,0
"23.3.5.9","TemplateIgnoreSpaces",1,0,0,0
"23.3.5.9","MsgPack",1,1,0,1
"23.3.5.9","Template",1,1,0,0
"23.3.5.9","Protobuf",1,1,0,0
"23.3.5.9","Markdown",0,1,0,1
"23.3.5.9","XML",0,1,0,1
"23.3.5.9","ProtobufSingle",1,1,0,0
"23.3.5.9","JSONColumnsWithMetadata",1,1,0,0
"23.3.5.9","JSONCompactColumns",1,1,0,0
"23.3.5.9","JSONObjectEachRow",1,1,0,1
"23.3.5.9","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.3.5.9","PrettyNoEscapes",0,1,0,1
"23.3.5.9","JSONCompactStrings",0,1,0,1
"23.3.5.9","JSONCompact",1,1,0,1
"23.3.5.9","Null",0,1,0,0
"23.3.5.9","JSONStrings",0,1,0,1
"23.3.5.9","LineAsStringWithNamesAndTypes",0,1,0,1
"23.3.5.9","RowBinaryWithNamesAndTypes",1,1,0,1
"23.3.5.9","RowBinary",1,1,0,1
"23.3.5.9","LineAsString",1,1,1,1
"23.3.5.9","Native",1,1,0,0
"23.3.5.9","LineAsStringWithNames",0,1,0,1
"23.3.5.9","BSONEachRow",1,1,1,1
"23.3.5.9","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.3.5.9","PrettySpaceMonoBlock",0,1,0,0
"23.3.5.9","PrettyCompact",0,1,0,1
"23.3.5.9","RowBinaryWithNames",1,1,0,1
"23.3.5.9","Arrow",1,1,0,0
"23.3.5.9","Parquet",1,1,0,0
"23.3.5.9","TabSeparatedWithNames",1,1,1,1
"23.3.5.9","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.3.5.9","HiveText",1,0,1,0
"23.3.5.9","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.3.5.9","TabSeparatedRawWithNames",1,1,1,1
"23.3.5.9","JSONCompactStringsEachRow",1,1,1,1
"23.3.5.9","CustomSeparated",1,1,0,1
"23.3.5.9","JSONCompactEachRow",1,1,1,1
"23.3.5.9","TSVRawWithNamesAndTypes",1,1,1,1
"23.3.5.9","JSONAsString",1,0,1,0
"23.3.5.9","JSONColumns",1,1,0,0
"23.3.5.9","NDJSON",1,1,1,1
"23.3.5.9","JSONAsObject",1,0,1,0
"23.3.5.9","JSONLines",1,1,1,1
"23.3.5.9","ProtobufList",1,1,0,0
"23.3.5.9","JSON",1,1,0,1
"23.3.5.9","MySQLDump",1,0,0,0
"23.3.5.9","TSVWithNamesAndTypes",1,1,1,1
"23.3.5.9","CSVWithNamesAndTypes",1,1,1,1
"23.3.5.9","CSVWithNames",1,1,1,1
"23.3.5.9","Regexp",1,0,1,0
"23.3.5.9","TSV",1,1,1,1
"23.3.5.9","Vertical",0,1,0,1
"23.3.5.9","CSV",1,1,1,1
"23.3.5.9","Pretty",0,1,0,1
"23.3.5.9","JSONCompactEachRowWithNames",1,1,1,1
"23.3.5.9","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.3.5.9","TSKV",1,1,1,1
"23.3.5.9","TSVRaw",1,1,1,1
"23.3.5.9","Values",1,1,0,1
"23.3.5.9","JSONStringsEachRow",1,1,1,1
"23.3.5.9","TabSeparated",1,1,1,1
"23.3.5.9","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.3.5.9","TSVRawWithNames",1,1,1,1
"23.3.5.9","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.3.5.9","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.3.5.9","TabSeparatedRaw",1,1,1,1
"23.3.5.9","TSVWithNames",1,1,1,1
"23.3.5.9","JSONEachRow",1,1,1,1
