"ch_version","name","value"
"19.11.14.1","VERSION_FULL","ClickHouse 19.11.14.1"
"19.11.14.1","VERSION_DESCRIBE","v19.11.14.1-testing"
"19.11.14.1","VERSION_INTEGER","19011014"
"19.11.14.1","VERSION_GITHASH","5b1ec938ba4f85e9881df9abe810095a3ea0d785"
"19.11.14.1","VERSION_REVISION","54423"
"19.11.14.1","BUILD_DATE","2019-12-04"
"19.11.14.1","SYSTEM","Linux-4.9.151-35"
"19.11.14.1","BUILD_TYPE","RELWITHDEBINFO"
"19.11.14.1","SYSTEM_PROCESSOR","x86_64"
"19.11.14.1","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"19.11.14.1","CMAKE_VERSION","3.10.2"
"19.11.14.1","C_COMPILER","/usr/bin/gcc-9"
"19.11.14.1","C_COMPILER_VERSION","9.1.0"
"19.11.14.1","CXX_COMPILER","/usr/bin/g++-9"
"19.11.14.1","CXX_COMPILER_VERSION","9.1.0"
"19.11.14.1","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall  -no-pie -O2 -g -DNDEBUG -O3 "
"19.11.14.1","CXX_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor -Wno-array-bounds -no-pie -O2 -g -DNDEBUG -O3 "
"19.11.14.1","LINK_FLAGS"," -fuse-ld=gold -static-libgcc -static-libstdc++ -Wl,--no-undefined"
"19.11.14.1","BUILD_COMPILE_DEFINITIONS",""
"19.11.14.1","BUILD_INCLUDE_DIRECTORIES",""
"19.11.14.1","STATIC","ON"
"19.11.14.1","SPLIT_BINARY",""
"19.11.14.1","USE_EMBEDDED_COMPILER","1"
"19.11.14.1","USE_INTERNAL_MEMCPY","ON"
"19.11.14.1","USE_GLIBC_COMPATIBILITY","ON"
"19.11.14.1","USE_JEMALLOC","1"
"19.11.14.1","USE_TCMALLOC",""
"19.11.14.1","USE_MIMALLOC",""
"19.11.14.1","USE_UNWIND","1"
"19.11.14.1","USE_ICU","1"
"19.11.14.1","USE_H3","1"
"19.11.14.1","USE_MYSQL","1"
"19.11.14.1","USE_RE2_ST","1"
"19.11.14.1","USE_VECTORCLASS",""
"19.11.14.1","USE_LIBGSASL","1"
"19.11.14.1","USE_RDKAFKA","1"
"19.11.14.1","USE_CAPNP","1"
"19.11.14.1","USE_POCO_SQLODBC",""
"19.11.14.1","USE_POCO_DATAODBC","1"
"19.11.14.1","USE_POCO_MONGODB","1"
"19.11.14.1","USE_POCO_NETSSL","1"
"19.11.14.1","USE_BASE64","1"
"19.11.14.1","USE_XXHASH","1"
"19.11.14.1","USE_HDFS","1"
"19.11.14.1","USE_SNAPPY","1"
"19.11.14.1","USE_PARQUET","1"
"19.11.14.1","USE_PROTOBUF","1"
"19.11.14.1","USE_BROTLI","1"
"19.11.14.1","USE_SSL","1"
"19.11.14.1","USE_HYPERSCAN","1"
"19.11.14.1","USE_SIMDJSON","ON"
