"ch_version","name","case_insensitive","alias_to"
"26.5.6.113","JSON",1,""
"26.5.6.113","Dynamic",0,""
"26.5.6.113","Geometry",0,""
"26.5.6.113","Polygon",0,""
"26.5.6.113","Ring",0,""
"26.5.6.113","Point",0,""
"26.5.6.113","SimpleAggregateFunction",0,""
"26.5.6.113","IntervalYear",0,""
"26.5.6.113","IntervalMonth",0,""
"26.5.6.113","IntervalWeek",0,""
"26.5.6.113","IntervalDay",0,""
"26.5.6.113","Int64",0,""
"26.5.6.113","IntervalMicrosecond",0,""
"26.5.6.113","MultiLineString",0,""
"26.5.6.113","IntervalNanosecond",0,""
"26.5.6.113","Nested",0,""
"26.5.6.113","LowCardinality",0,""
"26.5.6.113","Decimal",1,""
"26.5.6.113","AggregateFunction",0,""
"26.5.6.113","IPv6",0,""
"26.5.6.113","Variant",0,""
"26.5.6.113","IPv4",0,""
"26.5.6.113","UUID",0,""
"26.5.6.113","UInt32",0,""
"26.5.6.113","DateTime",1,""
"26.5.6.113","Nullable",0,""
"26.5.6.113","Nothing",0,""
"26.5.6.113","QBit",0,""
"26.5.6.113","Tuple",0,""
"26.5.6.113","IntervalMinute",0,""
"26.5.6.113","FixedString",0,""
"26.5.6.113","String",0,""
"26.5.6.113","Enum",1,""
"26.5.6.113","IntervalMillisecond",0,""
"26.5.6.113","Time64",1,""
"26.5.6.113","DateTime64",1,""
"26.5.6.113","IntervalQuarter",0,""
"26.5.6.113","Date",1,""
"26.5.6.113","Int16",0,""
"26.5.6.113","Decimal128",1,""
"26.5.6.113","Array",0,""
"26.5.6.113","DateTime32",1,""
"26.5.6.113","Date32",1,""
"26.5.6.113","UInt256",0,""
"26.5.6.113","Int8",0,""
"26.5.6.113","Decimal64",1,""
"26.5.6.113","Int256",0,""
"26.5.6.113","Bool",1,""
"26.5.6.113","Int128",0,""
"26.5.6.113","IntervalHour",0,""
"26.5.6.113","Float64",0,""
"26.5.6.113","Enum8",0,""
"26.5.6.113","UInt64",0,""
"26.5.6.113","Float32",0,""
"26.5.6.113","BFloat16",0,""
"26.5.6.113","Enum16",0,""
"26.5.6.113","MultiPolygon",0,""
"26.5.6.113","LineString",0,""
"26.5.6.113","UInt128",0,""
"26.5.6.113","UInt16",0,""
"26.5.6.113","Map",0,""
"26.5.6.113","UInt8",0,""
"26.5.6.113","Decimal256",1,""
"26.5.6.113","IntervalSecond",0,""
"26.5.6.113","Int32",0,""
"26.5.6.113","Time",1,""
"26.5.6.113","Decimal32",1,""
"26.5.6.113","GEOMETRY",0,"Geometry"
"26.5.6.113","bool",1,"Bool"
"26.5.6.113","BINARY",1,"FixedString"
"26.5.6.113","INET6",1,"IPv6"
"26.5.6.113","NATIONAL CHAR VARYING",1,"String"
"26.5.6.113","BINARY VARYING",1,"String"
"26.5.6.113","NCHAR LARGE OBJECT",1,"String"
"26.5.6.113","NATIONAL CHARACTER VARYING",1,"String"
"26.5.6.113","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"26.5.6.113","NATIONAL CHAR",1,"String"
"26.5.6.113","CHAR LARGE OBJECT",1,"String"
"26.5.6.113","CHARACTER VARYING",1,"String"
"26.5.6.113","NATIONAL CHARACTER",1,"String"
"26.5.6.113","LONGBLOB",1,"String"
"26.5.6.113","CHAR VARYING",1,"String"
"26.5.6.113","MEDIUMBLOB",1,"String"
"26.5.6.113","INET4",1,"IPv4"
"26.5.6.113","CLOB",1,"String"
"26.5.6.113","INTEGER",1,"Int32"
"26.5.6.113","LONGTEXT",1,"String"
"26.5.6.113","MEDIUMTEXT",1,"String"
"26.5.6.113","SMALLINT",1,"Int16"
"26.5.6.113","TINYTEXT",1,"String"
"26.5.6.113","NVARCHAR",1,"String"
"26.5.6.113","TINYBLOB",1,"String"
"26.5.6.113","CHARACTER",1,"String"
"26.5.6.113","ENUM",1,"Enum"
"26.5.6.113","CHAR",1,"String"
"26.5.6.113","SMALLINT UNSIGNED",1,"UInt16"
"26.5.6.113","SIGNED",1,"Int64"
"26.5.6.113","TIMESTAMP",1,"DateTime"
"26.5.6.113","BIT",1,"UInt64"
"26.5.6.113","FIXED",1,"Decimal"
"26.5.6.113","BYTE",1,"Int8"
"26.5.6.113","VARCHAR",1,"String"
"26.5.6.113","DEC",1,"Decimal"
"26.5.6.113","CHARACTER LARGE OBJECT",1,"String"
"26.5.6.113","DOUBLE PRECISION",1,"Float64"
"26.5.6.113","DOUBLE",1,"Float64"
"26.5.6.113","SINGLE",1,"Float32"
"26.5.6.113","INTEGER SIGNED",1,"Int32"
"26.5.6.113","REAL",1,"Float32"
"26.5.6.113","TINYINT",1,"Int8"
"26.5.6.113","BIGINT",1,"Int64"
"26.5.6.113","FLOAT",1,"Float32"
"26.5.6.113","SET",1,"UInt64"
"26.5.6.113","BIGINT UNSIGNED",1,"UInt64"
"26.5.6.113","YEAR",1,"UInt16"
"26.5.6.113","INT1",1,"Int8"
"26.5.6.113","BLOB",1,"String"
"26.5.6.113","VARCHAR2",1,"String"
"26.5.6.113","INT1 UNSIGNED",1,"UInt8"
"26.5.6.113","INTEGER UNSIGNED",1,"UInt32"
"26.5.6.113","TEXT",1,"String"
"26.5.6.113","TINYINT UNSIGNED",1,"UInt8"
"26.5.6.113","NCHAR",1,"String"
"26.5.6.113","UNSIGNED",1,"UInt64"
"26.5.6.113","NCHAR VARYING",1,"String"
"26.5.6.113","INT SIGNED",1,"Int32"
"26.5.6.113","BIGINT SIGNED",1,"Int64"
"26.5.6.113","BINARY LARGE OBJECT",1,"String"
"26.5.6.113","SMALLINT SIGNED",1,"Int16"
"26.5.6.113","MEDIUMINT",1,"Int32"
"26.5.6.113","MEDIUMINT UNSIGNED",1,"UInt32"
"26.5.6.113","VARBINARY",1,"String"
"26.5.6.113","NUMERIC",1,"Decimal"
"26.5.6.113","BYTEA",1,"String"
"26.5.6.113","INT",1,"Int32"
"26.5.6.113","MEDIUMINT SIGNED",1,"Int32"
"26.5.6.113","boolean",1,"Bool"
"26.5.6.113","INT1 SIGNED",1,"Int8"
"26.5.6.113","INT UNSIGNED",1,"UInt32"
"26.5.6.113","TINYINT SIGNED",1,"Int8"
