"ch_version","name","case_insensitive","alias_to"
"24.1.5.6","JSON",1,""
"24.1.5.6","Polygon",0,""
"24.1.5.6","Ring",0,""
"24.1.5.6","Point",0,""
"24.1.5.6","SimpleAggregateFunction",0,""
"24.1.5.6","IntervalQuarter",0,""
"24.1.5.6","IntervalMonth",0,""
"24.1.5.6","Int64",0,""
"24.1.5.6","IntervalDay",0,""
"24.1.5.6","IntervalHour",0,""
"24.1.5.6","IPv4",0,""
"24.1.5.6","IntervalSecond",0,""
"24.1.5.6","LowCardinality",0,""
"24.1.5.6","Int16",0,""
"24.1.5.6","UInt256",0,""
"24.1.5.6","AggregateFunction",0,""
"24.1.5.6","MultiPolygon",0,""
"24.1.5.6","IPv6",0,""
"24.1.5.6","Nothing",0,""
"24.1.5.6","Decimal256",1,""
"24.1.5.6","Tuple",0,""
"24.1.5.6","Array",0,""
"24.1.5.6","IntervalMicrosecond",0,""
"24.1.5.6","Bool",1,""
"24.1.5.6","Enum16",0,""
"24.1.5.6","IntervalMinute",0,""
"24.1.5.6","FixedString",0,""
"24.1.5.6","String",0,""
"24.1.5.6","DateTime",1,""
"24.1.5.6","Object",0,""
"24.1.5.6","Map",0,""
"24.1.5.6","UUID",0,""
"24.1.5.6","Decimal64",1,""
"24.1.5.6","Nullable",0,""
"24.1.5.6","Enum",1,""
"24.1.5.6","Int32",0,""
"24.1.5.6","UInt8",0,""
"24.1.5.6","Date",1,""
"24.1.5.6","Decimal32",1,""
"24.1.5.6","UInt128",0,""
"24.1.5.6","Variant",0,""
"24.1.5.6","Float64",0,""
"24.1.5.6","Nested",0,""
"24.1.5.6","UInt16",0,""
"24.1.5.6","IntervalMillisecond",0,""
"24.1.5.6","Int128",0,""
"24.1.5.6","Decimal128",1,""
"24.1.5.6","Int8",0,""
"24.1.5.6","Decimal",1,""
"24.1.5.6","Int256",0,""
"24.1.5.6","DateTime64",1,""
"24.1.5.6","Enum8",0,""
"24.1.5.6","DateTime32",1,""
"24.1.5.6","Date32",1,""
"24.1.5.6","IntervalWeek",0,""
"24.1.5.6","UInt64",0,""
"24.1.5.6","IntervalNanosecond",0,""
"24.1.5.6","IntervalYear",0,""
"24.1.5.6","UInt32",0,""
"24.1.5.6","Float32",0,""
"24.1.5.6","bool",1,"Bool"
"24.1.5.6","INET6",1,"IPv6"
"24.1.5.6","INET4",1,"IPv4"
"24.1.5.6","ENUM",1,"Enum"
"24.1.5.6","BINARY",1,"FixedString"
"24.1.5.6","GEOMETRY",1,"String"
"24.1.5.6","NATIONAL CHAR VARYING",1,"String"
"24.1.5.6","BINARY VARYING",1,"String"
"24.1.5.6","NCHAR LARGE OBJECT",1,"String"
"24.1.5.6","NATIONAL CHARACTER VARYING",1,"String"
"24.1.5.6","boolean",1,"Bool"
"24.1.5.6","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"24.1.5.6","NATIONAL CHARACTER",1,"String"
"24.1.5.6","NATIONAL CHAR",1,"String"
"24.1.5.6","CHARACTER VARYING",1,"String"
"24.1.5.6","LONGBLOB",1,"String"
"24.1.5.6","TINYBLOB",1,"String"
"24.1.5.6","CLOB",1,"String"
"24.1.5.6","BLOB",1,"String"
"24.1.5.6","MEDIUMTEXT",1,"String"
"24.1.5.6","TEXT",1,"String"
"24.1.5.6","VARCHAR2",1,"String"
"24.1.5.6","CHARACTER LARGE OBJECT",1,"String"
"24.1.5.6","DOUBLE PRECISION",1,"Float64"
"24.1.5.6","LONGTEXT",1,"String"
"24.1.5.6","NVARCHAR",1,"String"
"24.1.5.6","INT1 UNSIGNED",1,"UInt8"
"24.1.5.6","VARCHAR",1,"String"
"24.1.5.6","CHAR VARYING",1,"String"
"24.1.5.6","MEDIUMBLOB",1,"String"
"24.1.5.6","NCHAR",1,"String"
"24.1.5.6","VARBINARY",1,"String"
"24.1.5.6","CHAR",1,"String"
"24.1.5.6","SMALLINT UNSIGNED",1,"UInt16"
"24.1.5.6","TIMESTAMP",1,"DateTime"
"24.1.5.6","FIXED",1,"Decimal"
"24.1.5.6","TINYTEXT",1,"String"
"24.1.5.6","NUMERIC",1,"Decimal"
"24.1.5.6","DEC",1,"Decimal"
"24.1.5.6","DOUBLE",1,"Float64"
"24.1.5.6","BYTEA",1,"String"
"24.1.5.6","INT",1,"Int32"
"24.1.5.6","SINGLE",1,"Float32"
"24.1.5.6","BIT",1,"UInt64"
"24.1.5.6","BIGINT UNSIGNED",1,"UInt64"
"24.1.5.6","UNSIGNED",1,"UInt64"
"24.1.5.6","TINYINT UNSIGNED",1,"UInt8"
"24.1.5.6","INTEGER UNSIGNED",1,"UInt32"
"24.1.5.6","INT UNSIGNED",1,"UInt32"
"24.1.5.6","REAL",1,"Float32"
"24.1.5.6","CHARACTER",1,"String"
"24.1.5.6","BYTE",1,"Int8"
"24.1.5.6","SIGNED",1,"Int64"
"24.1.5.6","MEDIUMINT",1,"Int32"
"24.1.5.6","YEAR",1,"UInt16"
"24.1.5.6","CHAR LARGE OBJECT",1,"String"
"24.1.5.6","TINYINT",1,"Int8"
"24.1.5.6","BIGINT",1,"Int64"
"24.1.5.6","SMALLINT",1,"Int16"
"24.1.5.6","INTEGER SIGNED",1,"Int32"
"24.1.5.6","NCHAR VARYING",1,"String"
"24.1.5.6","INT SIGNED",1,"Int32"
"24.1.5.6","BIGINT SIGNED",1,"Int64"
