"ch_version","name","is_input","is_output"
"18.12.17","ODBCDriver2",0,1
"18.12.17","XML",0,1
"18.12.17","JSONCompact",0,1
"18.12.17","JSON",0,1
"18.12.17","Vertical",0,1
"18.12.17","PrettySpaceNoEscapes",0,1
"18.12.17","PrettyCompactMonoBlock",0,1
"18.12.17","PrettyNoEscapes",0,1
"18.12.17","PrettySpace",0,1
"18.12.17","PrettyCompact",0,1
"18.12.17","Pretty",0,1
"18.12.17","TSVWithNames",1,1
"18.12.17","TabSeparatedWithNames",1,1
"18.12.17","TSVRaw",0,1
"18.12.17","CapnProto",1,0
"18.12.17","TabSeparated",1,1
"18.12.17","Native",1,1
"18.12.17","Null",0,1
"18.12.17","CSV",1,1
"18.12.17","ODBCDriver",0,1
"18.12.17","RowBinary",1,1
"18.12.17","TabSeparatedWithNamesAndTypes",1,1
"18.12.17","PrettyCompactNoEscapes",0,1
"18.12.17","TSVWithNamesAndTypes",1,1
"18.12.17","TSKV",1,1
"18.12.17","TSV",1,1
"18.12.17","TabSeparatedRaw",0,1
"18.12.17","Values",1,1
"18.12.17","CSVWithNames",1,1
"18.12.17","JSONEachRow",1,1
