"ch_version","name","is_input","is_output"
"21.10.3.9","CapnProto",1,0
"21.10.3.9","PostgreSQLWire",0,1
"21.10.3.9","MySQLWire",0,1
"21.10.3.9","JSONStringsEachRowWithProgress",0,1
"21.10.3.9","JSONEachRowWithProgress",0,1
"21.10.3.9","JSONCompact",0,1
"21.10.3.9","JSON",0,1
"21.10.3.9","CSV",1,1
"21.10.3.9","Vertical",0,1
"21.10.3.9","ODBCDriver2",0,1
"21.10.3.9","PrettySpaceNoEscapes",0,1
"21.10.3.9","Pretty",0,1
"21.10.3.9","JSONCompactStrings",0,1
"21.10.3.9","PrettyNoEscapes",0,1
"21.10.3.9","ArrowStream",1,1
"21.10.3.9","TabSeparatedWithNames",1,1
"21.10.3.9","Parquet",1,1
"21.10.3.9","Arrow",1,1
"21.10.3.9","PrettyCompact",0,1
"21.10.3.9","AvroConfluent",1,0
"21.10.3.9","ORC",1,1
"21.10.3.9","PrettyCompactNoEscapes",0,1
"21.10.3.9","RawBLOB",1,1
"21.10.3.9","Template",1,1
"21.10.3.9","MsgPack",1,1
"21.10.3.9","JSONCompactEachRow",1,1
"21.10.3.9","CustomSeparated",1,1
"21.10.3.9","TemplateIgnoreSpaces",1,0
"21.10.3.9","Markdown",0,1
"21.10.3.9","XML",0,1
"21.10.3.9","ProtobufSingle",1,1
"21.10.3.9","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.10.3.9","TSKV",1,1
"21.10.3.9","TabSeparated",1,1
"21.10.3.9","JSONStringEachRow",0,0
"21.10.3.9","JSONStringsEachRow",1,1
"21.10.3.9","TSVRaw",1,1
"21.10.3.9","Values",1,1
"21.10.3.9","TabSeparatedWithNamesAndTypes",1,1
"21.10.3.9","PrettyCompactMonoBlock",0,1
"21.10.3.9","TSVWithNamesAndTypes",1,1
"21.10.3.9","Avro",1,1
"21.10.3.9","RowBinaryWithNamesAndTypes",1,1
"21.10.3.9","LineAsString",1,0
"21.10.3.9","Native",1,1
"21.10.3.9","JSONCompactEachRowWithNamesAndTypes",1,1
"21.10.3.9","PrettySpace",0,1
"21.10.3.9","Regexp",1,0
"21.10.3.9","TSV",1,1
"21.10.3.9","JSONEachRow",1,1
"21.10.3.9","CustomSeparatedIgnoreSpaces",1,0
"21.10.3.9","CSVWithNames",1,1
"21.10.3.9","JSONStrings",0,1
"21.10.3.9","Null",0,1
"21.10.3.9","TabSeparatedRaw",1,1
"21.10.3.9","TSVWithNames",1,1
"21.10.3.9","Protobuf",1,1
"21.10.3.9","RowBinary",1,1
"21.10.3.9","JSONAsString",1,0
"21.10.3.9","JSONCompactStringsEachRow",1,1
