"ch_version","name","value"
"22.9.6.20","VERSION_FULL","ClickHouse 22.9.6.20"
"22.9.6.20","VERSION_DESCRIBE","v22.9.6.20-stable"
"22.9.6.20","VERSION_INTEGER","22009006"
"22.9.6.20","SYSTEM","Linux"
"22.9.6.20","VERSION_GITHASH","ef6343f957987e23133abee5a89a7114dde7a780"
"22.9.6.20","VERSION_REVISION","54466"
"22.9.6.20","VERSION_DATE",""
"22.9.6.20","BUILD_TYPE","RelWithDebInfo"
"22.9.6.20","SYSTEM_PROCESSOR","x86_64"
"22.9.6.20","CMAKE_VERSION","3.16.3"
"22.9.6.20","C_COMPILER","/usr/bin/clang-15"
"22.9.6.20","C_COMPILER_VERSION","15.0.6"
"22.9.6.20","CXX_COMPILER","/usr/bin/clang++-15"
"22.9.6.20","CXX_COMPILER_VERSION","15.0.6"
"22.9.6.20","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-shorten-64-to-32 -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
