"ch_version","name","is_input","is_output"
"21.8.15.7","CapnProto",1,0
"21.8.15.7","PostgreSQLWire",0,1
"21.8.15.7","MySQLWire",0,1
"21.8.15.7","JSONStringsEachRowWithProgress",0,1
"21.8.15.7","JSONEachRowWithProgress",0,1
"21.8.15.7","JSONCompact",0,1
"21.8.15.7","JSON",0,1
"21.8.15.7","CSV",1,1
"21.8.15.7","Vertical",0,1
"21.8.15.7","ODBCDriver2",0,1
"21.8.15.7","PrettySpaceNoEscapes",0,1
"21.8.15.7","Pretty",0,1
"21.8.15.7","JSONCompactStrings",0,1
"21.8.15.7","PrettyNoEscapes",0,1
"21.8.15.7","ArrowStream",1,1
"21.8.15.7","TabSeparatedWithNames",1,1
"21.8.15.7","Parquet",1,1
"21.8.15.7","Arrow",1,1
"21.8.15.7","PrettyCompact",0,1
"21.8.15.7","AvroConfluent",1,0
"21.8.15.7","ORC",1,1
"21.8.15.7","PrettyCompactNoEscapes",0,1
"21.8.15.7","RawBLOB",1,1
"21.8.15.7","Template",1,1
"21.8.15.7","MsgPack",1,1
"21.8.15.7","JSONCompactEachRow",1,1
"21.8.15.7","CustomSeparated",1,1
"21.8.15.7","TemplateIgnoreSpaces",1,0
"21.8.15.7","Markdown",0,1
"21.8.15.7","XML",0,1
"21.8.15.7","ProtobufSingle",1,1
"21.8.15.7","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.8.15.7","TSKV",1,1
"21.8.15.7","TabSeparated",1,1
"21.8.15.7","JSONStringEachRow",0,0
"21.8.15.7","JSONStringsEachRow",1,1
"21.8.15.7","TSVRaw",1,1
"21.8.15.7","Values",1,1
"21.8.15.7","TabSeparatedWithNamesAndTypes",1,1
"21.8.15.7","PrettyCompactMonoBlock",0,1
"21.8.15.7","TSVWithNamesAndTypes",1,1
"21.8.15.7","Avro",1,1
"21.8.15.7","RowBinaryWithNamesAndTypes",1,1
"21.8.15.7","LineAsString",1,0
"21.8.15.7","Native",1,1
"21.8.15.7","JSONCompactEachRowWithNamesAndTypes",1,1
"21.8.15.7","PrettySpace",0,1
"21.8.15.7","Regexp",1,0
"21.8.15.7","TSV",1,1
"21.8.15.7","JSONEachRow",1,1
"21.8.15.7","CustomSeparatedIgnoreSpaces",1,0
"21.8.15.7","CSVWithNames",1,1
"21.8.15.7","JSONStrings",0,1
"21.8.15.7","Null",0,1
"21.8.15.7","TabSeparatedRaw",1,1
"21.8.15.7","TSVWithNames",1,1
"21.8.15.7","Protobuf",1,1
"21.8.15.7","RowBinary",1,1
"21.8.15.7","JSONAsString",1,0
"21.8.15.7","JSONCompactStringsEachRow",1,1
