"ch_version","name","is_input","is_output"
"20.6.6.7","PostgreSQLWire",0,1
"20.6.6.7","MySQLWire",0,1
"20.6.6.7","JSONCompact",0,1
"20.6.6.7","Pretty",0,1
"20.6.6.7","JSONAsString",1,0
"20.6.6.7","Template",1,1
"20.6.6.7","MsgPack",1,1
"20.6.6.7","TSV",1,1
"20.6.6.7","Regexp",1,0
"20.6.6.7","JSONCompactEachRow",1,1
"20.6.6.7","CustomSeparated",1,1
"20.6.6.7","TemplateIgnoreSpaces",1,0
"20.6.6.7","PrettyNoEscapes",0,1
"20.6.6.7","ArrowStream",1,1
"20.6.6.7","Parquet",1,1
"20.6.6.7","Arrow",1,1
"20.6.6.7","TabSeparatedWithNames",1,1
"20.6.6.7","JSONCompactEachRowWithNamesAndTypes",1,1
"20.6.6.7","RowBinary",1,1
"20.6.6.7","Protobuf",1,1
"20.6.6.7","CustomSeparatedIgnoreSpaces",1,0
"20.6.6.7","CSVWithNames",1,1
"20.6.6.7","PrettySpace",0,1
"20.6.6.7","Vertical",0,1
"20.6.6.7","CSV",1,1
"20.6.6.7","ODBCDriver",0,1
"20.6.6.7","TSVRaw",0,1
"20.6.6.7","Values",1,1
"20.6.6.7","PrettyCompact",0,1
"20.6.6.7","AvroConfluent",1,0
"20.6.6.7","ORC",1,1
"20.6.6.7","PrettyCompactMonoBlock",0,1
"20.6.6.7","PrettyCompactNoEscapes",0,1
"20.6.6.7","JSONEachRowWithProgress",0,1
"20.6.6.7","TabSeparated",1,1
"20.6.6.7","TabSeparatedWithNamesAndTypes",1,1
"20.6.6.7","Null",0,1
"20.6.6.7","TabSeparatedRaw",0,1
"20.6.6.7","TSVWithNames",1,1
"20.6.6.7","Avro",1,1
"20.6.6.7","RowBinaryWithNamesAndTypes",1,1
"20.6.6.7","Markdown",0,1
"20.6.6.7","XML",0,1
"20.6.6.7","JSON",0,1
"20.6.6.7","TSVWithNamesAndTypes",1,1
"20.6.6.7","ODBCDriver2",0,1
"20.6.6.7","PrettySpaceNoEscapes",0,1
"20.6.6.7","CapnProto",1,0
"20.6.6.7","JSONEachRow",1,1
"20.6.6.7","Native",1,1
"20.6.6.7","TSKV",1,1
