"ch_version","name","case_insensitive","alias_to"
"19.17.2.4","SimpleAggregateFunction",0,""
"19.17.2.4","IPv4",0,""
"19.17.2.4","IntervalYear",0,""
"19.17.2.4","IntervalQuarter",0,""
"19.17.2.4","IntervalMinute",0,""
"19.17.2.4","IntervalMonth",0,""
"19.17.2.4","IntervalSecond",0,""
"19.17.2.4","Nested",0,""
"19.17.2.4","IntervalWeek",0,""
"19.17.2.4","AggregateFunction",0,""
"19.17.2.4","IntervalHour",0,""
"19.17.2.4","UUID",0,""
"19.17.2.4","Nothing",0,""
"19.17.2.4","Nullable",0,""
"19.17.2.4","Float32",0,""
"19.17.2.4","Int16",0,""
"19.17.2.4","Float64",0,""
"19.17.2.4","Decimal32",1,""
"19.17.2.4","UInt16",0,""
"19.17.2.4","String",0,""
"19.17.2.4","IntervalDay",0,""
"19.17.2.4","UInt32",0,""
"19.17.2.4","LowCardinality",0,""
"19.17.2.4","UInt64",0,""
"19.17.2.4","Enum8",0,""
"19.17.2.4","Int32",0,""
"19.17.2.4","Enum",0,""
"19.17.2.4","Array",0,""
"19.17.2.4","Int64",0,""
"19.17.2.4","Int8",0,""
"19.17.2.4","UInt8",0,""
"19.17.2.4","Decimal64",1,""
"19.17.2.4","Enum16",0,""
"19.17.2.4","Decimal128",1,""
"19.17.2.4","Decimal",1,""
"19.17.2.4","Date",1,""
"19.17.2.4","DateTime",1,""
"19.17.2.4","FixedString",0,""
"19.17.2.4","IPv6",0,""
"19.17.2.4","Tuple",0,""
"19.17.2.4","BLOB",1,"String"
"19.17.2.4","LONGTEXT",1,"String"
"19.17.2.4","MEDIUMTEXT",1,"String"
"19.17.2.4","BIGINT",1,"Int64"
"19.17.2.4","FLOAT",1,"Float32"
"19.17.2.4","CHAR",1,"String"
"19.17.2.4","LONGBLOB",1,"String"
"19.17.2.4","INTEGER",1,"Int32"
"19.17.2.4","TINYBLOB",1,"String"
"19.17.2.4","TINYTEXT",1,"String"
"19.17.2.4","INT",1,"Int32"
"19.17.2.4","BINARY",1,"FixedString"
"19.17.2.4","TINYINT",1,"Int8"
"19.17.2.4","TEXT",1,"String"
"19.17.2.4","SMALLINT",1,"Int16"
"19.17.2.4","DOUBLE",1,"Float64"
"19.17.2.4","DEC",1,"Decimal"
"19.17.2.4","VARCHAR",1,"String"
"19.17.2.4","MEDIUMBLOB",1,"String"
"19.17.2.4","TIMESTAMP",1,"DateTime"
