"ch_version","name","is_input","is_output"
"19.11.4.24","Null",0,1
"19.11.4.24","ODBCDriver",0,1
"19.11.4.24","XML",0,1
"19.11.4.24","JSON",0,1
"19.11.4.24","Vertical",0,1
"19.11.4.24","PrettySpaceNoEscapes",0,1
"19.11.4.24","PrettySpace",0,1
"19.11.4.24","JSONCompact",0,1
"19.11.4.24","TabSeparatedRaw",0,1
"19.11.4.24","PrettyCompactMonoBlock",0,1
"19.11.4.24","TabSeparatedWithNames",1,1
"19.11.4.24","JSONEachRow",1,1
"19.11.4.24","TSVWithNamesAndTypes",1,1
"19.11.4.24","TSVRaw",0,1
"19.11.4.24","TabSeparated",1,1
"19.11.4.24","RowBinary",1,1
"19.11.4.24","MySQLWire",0,1
"19.11.4.24","PrettyCompactNoEscapes",0,1
"19.11.4.24","Native",1,1
"19.11.4.24","TabSeparatedWithNamesAndTypes",1,1
"19.11.4.24","TSVWithNames",1,1
"19.11.4.24","RowBinaryWithNamesAndTypes",1,1
"19.11.4.24","TSV",1,1
"19.11.4.24","Values",1,1
"19.11.4.24","ODBCDriver2",0,1
"19.11.4.24","TSKV",1,1
"19.11.4.24","CSV",1,1
"19.11.4.24","Protobuf",1,1
"19.11.4.24","CapnProto",1,0
"19.11.4.24","Pretty",0,1
"19.11.4.24","Parquet",1,1
"19.11.4.24","PrettyNoEscapes",0,1
"19.11.4.24","CSVWithNames",1,1
"19.11.4.24","PrettyCompact",0,1
