"ch_version","name","is_input","is_output"
"18.12.13","ODBCDriver2",0,1
"18.12.13","XML",0,1
"18.12.13","JSONCompact",0,1
"18.12.13","JSON",0,1
"18.12.13","Vertical",0,1
"18.12.13","PrettySpaceNoEscapes",0,1
"18.12.13","PrettyCompactMonoBlock",0,1
"18.12.13","PrettyNoEscapes",0,1
"18.12.13","PrettySpace",0,1
"18.12.13","PrettyCompact",0,1
"18.12.13","Pretty",0,1
"18.12.13","TSVWithNames",1,1
"18.12.13","TabSeparatedWithNames",1,1
"18.12.13","TSVRaw",0,1
"18.12.13","CapnProto",1,0
"18.12.13","TabSeparated",1,1
"18.12.13","Native",1,1
"18.12.13","Null",0,1
"18.12.13","CSV",1,1
"18.12.13","ODBCDriver",0,1
"18.12.13","RowBinary",1,1
"18.12.13","TabSeparatedWithNamesAndTypes",1,1
"18.12.13","PrettyCompactNoEscapes",0,1
"18.12.13","TSVWithNamesAndTypes",1,1
"18.12.13","TSKV",1,1
"18.12.13","TSV",1,1
"18.12.13","TabSeparatedRaw",0,1
"18.12.13","Values",1,1
"18.12.13","CSVWithNames",1,1
"18.12.13","JSONEachRow",1,1
