"ch_version","name","value"
"18.4.0","VERSION_FULL","ClickHouse 18.4.0"
"18.4.0","VERSION_DESCRIBE","v18.4.0-testing"
"18.4.0","VERSION_GITHASH","8bc95412b66b360fdbef5bb0cec5217378f066a6"
"18.4.0","VERSION_REVISION","54399"
"18.4.0","BUILD_DATE","2018-07-27"
"18.4.0","BUILD_TYPE","RELWITHDEBINFO"
"18.4.0","SYSTEM","Linux-4.9.51-13"
"18.4.0","SYSTEM_PROCESSOR","x86_64"
"18.4.0","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"18.4.0","CMAKE_VERSION","3.10.2"
"18.4.0","C_COMPILER","/usr/lib/ccache/cc"
"18.4.0","C_COMPILER_VERSION","7.3.0"
"18.4.0","CXX_COMPILER","/usr/lib/ccache/g++"
"18.4.0","CXX_COMPILER_VERSION","7.3.0"
"18.4.0","C_FLAGS"," -fdiagnostics-color=always  -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall   -no-pie -O2 -g -DNDEBUG -O3 "
"18.4.0","CXX_FLAGS"," -fdiagnostics-color=always  -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor  -no-pie -O2 -g -DNDEBUG -O3 "
"18.4.0","LINK_FLAGS"," -fuse-ld=gold -static-libgcc -static-libstdc++"
"18.4.0","BUILD_COMPILE_DEFINITIONS",""
"18.4.0","BUILD_INCLUDE_DIRECTORIES",""
"18.4.0","STATIC","ON"
"18.4.0","USE_EMBEDDED_COMPILER","1"
"18.4.0","USE_INTERNAL_MEMCPY","ON"
"18.4.0","USE_GLIBC_COMPATIBILITY","ON"
"18.4.0","USE_JEMALLOC",""
"18.4.0","USE_TCMALLOC","1"
"18.4.0","USE_UNWIND","1"
"18.4.0","USE_ICU","1"
"18.4.0","USE_MYSQL","1"
"18.4.0","USE_RE2_ST","1"
"18.4.0","USE_VECTORCLASS",""
"18.4.0","USE_RDKAFKA","1"
"18.4.0","USE_CAPNP","1"
"18.4.0","USE_POCO_SQLODBC",""
"18.4.0","USE_POCO_DATAODBC","1"
"18.4.0","USE_POCO_MONGODB","1"
"18.4.0","USE_POCO_NETSSL","1"
