"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.3.6.23","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.3.6.23","KeeperMap",0,0,0,1,0,0,0,1
"24.3.6.23","SQLite",0,0,0,0,0,0,0,0
"24.3.6.23","ExternalDistributed",0,0,0,0,0,0,0,0
"24.3.6.23","PostgreSQL",0,0,0,0,0,0,0,0
"24.3.6.23","NATS",1,0,0,0,0,0,0,0
"24.3.6.23","RabbitMQ",1,0,0,0,0,0,0,0
"24.3.6.23","Kafka",1,0,0,0,0,0,0,0
"24.3.6.23","MongoDB",0,0,0,0,0,0,0,0
"24.3.6.23","FileLog",1,0,0,0,0,0,0,0
"24.3.6.23","Dictionary",0,0,0,0,0,0,0,0
"24.3.6.23","MySQL",1,0,0,0,0,0,0,0
"24.3.6.23","S3Queue",1,0,0,0,0,0,0,0
"24.3.6.23","HDFS",0,0,0,1,0,0,0,0
"24.3.6.23","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.3.6.23","S3",1,0,0,1,0,0,0,0
"24.3.6.23","FuzzJSON",0,0,0,0,0,0,0,0
"24.3.6.23","OSS",1,0,0,1,0,0,0,0
"24.3.6.23","WindowView",0,0,0,0,0,0,0,0
"24.3.6.23","Distributed",1,0,0,0,0,0,0,1
"24.3.6.23","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","ExecutablePool",1,0,0,0,0,0,0,0
"24.3.6.23","COSN",1,0,0,1,0,0,0,0
"24.3.6.23","Iceberg",0,0,0,0,0,0,0,0
"24.3.6.23","MaterializedView",0,0,0,0,0,0,0,0
"24.3.6.23","View",0,0,0,0,0,0,0,0
"24.3.6.23","JDBC",0,0,0,0,0,0,0,0
"24.3.6.23","Join",1,0,0,0,0,0,0,0
"24.3.6.23","Executable",1,0,0,0,0,0,0,0
"24.3.6.23","Set",1,0,0,0,0,0,0,0
"24.3.6.23","Redis",0,0,0,1,0,0,0,1
"24.3.6.23","GenerateRandom",0,0,0,0,0,0,0,0
"24.3.6.23","LiveView",0,0,0,0,0,0,0,0
"24.3.6.23","MergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","Memory",1,0,0,0,0,0,0,1
"24.3.6.23","Buffer",0,0,0,0,0,0,0,1
"24.3.6.23","URL",1,0,0,0,0,0,0,0
"24.3.6.23","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","Hive",1,0,0,1,0,0,0,0
"24.3.6.23","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","DeltaLake",0,0,0,0,0,0,0,0
"24.3.6.23","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"24.3.6.23","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","File",1,0,0,0,0,0,0,0
"24.3.6.23","TinyLog",1,0,0,0,0,0,0,0
"24.3.6.23","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.3.6.23","SummingMergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","Hudi",0,0,0,0,0,0,0,0
"24.3.6.23","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","Merge",0,0,0,0,0,0,0,0
"24.3.6.23","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.3.6.23","ODBC",0,0,0,0,0,0,0,0
"24.3.6.23","Null",0,0,0,0,0,0,0,1
"24.3.6.23","StripeLog",1,0,0,0,0,0,0,0
"24.3.6.23","Log",1,0,0,0,0,0,0,0
