"ch_version","name","case_insensitive","alias_to"
"25.6.4.12","JSON",1,""
"25.6.4.12","Dynamic",0,""
"25.6.4.12","Object",0,""
"25.6.4.12","Polygon",0,""
"25.6.4.12","Ring",0,""
"25.6.4.12","Point",0,""
"25.6.4.12","SimpleAggregateFunction",0,""
"25.6.4.12","IntervalYear",0,""
"25.6.4.12","IntervalMonth",0,""
"25.6.4.12","IntervalWeek",0,""
"25.6.4.12","IntervalDay",0,""
"25.6.4.12","Int64",0,""
"25.6.4.12","IntervalMicrosecond",0,""
"25.6.4.12","MultiLineString",0,""
"25.6.4.12","IntervalNanosecond",0,""
"25.6.4.12","Nested",0,""
"25.6.4.12","LowCardinality",0,""
"25.6.4.12","Decimal",1,""
"25.6.4.12","AggregateFunction",0,""
"25.6.4.12","Float64",0,""
"25.6.4.12","IntervalHour",0,""
"25.6.4.12","IPv6",0,""
"25.6.4.12","Variant",0,""
"25.6.4.12","IPv4",0,""
"25.6.4.12","UUID",0,""
"25.6.4.12","Nothing",0,""
"25.6.4.12","UInt32",0,""
"25.6.4.12","DateTime",1,""
"25.6.4.12","Nullable",0,""
"25.6.4.12","Tuple",0,""
"25.6.4.12","IntervalMinute",0,""
"25.6.4.12","FixedString",0,""
"25.6.4.12","String",0,""
"25.6.4.12","Enum",1,""
"25.6.4.12","IntervalMillisecond",0,""
"25.6.4.12","Time64",1,""
"25.6.4.12","DateTime64",1,""
"25.6.4.12","IntervalQuarter",0,""
"25.6.4.12","Date",1,""
"25.6.4.12","Int16",0,""
"25.6.4.12","Decimal128",1,""
"25.6.4.12","Array",0,""
"25.6.4.12","DateTime32",1,""
"25.6.4.12","Date32",1,""
"25.6.4.12","UInt256",0,""
"25.6.4.12","Int8",0,""
"25.6.4.12","Decimal64",1,""
"25.6.4.12","Int256",0,""
"25.6.4.12","Bool",1,""
"25.6.4.12","Int128",0,""
"25.6.4.12","Enum8",0,""
"25.6.4.12","UInt64",0,""
"25.6.4.12","Float32",0,""
"25.6.4.12","BFloat16",0,""
"25.6.4.12","Enum16",0,""
"25.6.4.12","MultiPolygon",0,""
"25.6.4.12","LineString",0,""
"25.6.4.12","UInt128",0,""
"25.6.4.12","UInt16",0,""
"25.6.4.12","Map",0,""
"25.6.4.12","UInt8",0,""
"25.6.4.12","Decimal256",1,""
"25.6.4.12","IntervalSecond",0,""
"25.6.4.12","Int32",0,""
"25.6.4.12","Time",1,""
"25.6.4.12","Decimal32",1,""
"25.6.4.12","bool",1,"Bool"
"25.6.4.12","BINARY",1,"FixedString"
"25.6.4.12","GEOMETRY",1,"String"
"25.6.4.12","INET6",1,"IPv6"
"25.6.4.12","NATIONAL CHAR VARYING",1,"String"
"25.6.4.12","BINARY VARYING",1,"String"
"25.6.4.12","NCHAR LARGE OBJECT",1,"String"
"25.6.4.12","NATIONAL CHARACTER VARYING",1,"String"
"25.6.4.12","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"25.6.4.12","NATIONAL CHAR",1,"String"
"25.6.4.12","CHAR LARGE OBJECT",1,"String"
"25.6.4.12","CHARACTER VARYING",1,"String"
"25.6.4.12","NATIONAL CHARACTER",1,"String"
"25.6.4.12","LONGBLOB",1,"String"
"25.6.4.12","CHAR VARYING",1,"String"
"25.6.4.12","MEDIUMBLOB",1,"String"
"25.6.4.12","INET4",1,"IPv4"
"25.6.4.12","CLOB",1,"String"
"25.6.4.12","INTEGER",1,"Int32"
"25.6.4.12","LONGTEXT",1,"String"
"25.6.4.12","MEDIUMTEXT",1,"String"
"25.6.4.12","SMALLINT",1,"Int16"
"25.6.4.12","TINYTEXT",1,"String"
"25.6.4.12","NVARCHAR",1,"String"
"25.6.4.12","TINYBLOB",1,"String"
"25.6.4.12","CHARACTER",1,"String"
"25.6.4.12","ENUM",1,"Enum"
"25.6.4.12","CHAR",1,"String"
"25.6.4.12","SMALLINT UNSIGNED",1,"UInt16"
"25.6.4.12","SIGNED",1,"Int64"
"25.6.4.12","TIMESTAMP",1,"DateTime"
"25.6.4.12","BIT",1,"UInt64"
"25.6.4.12","FIXED",1,"Decimal"
"25.6.4.12","BYTE",1,"Int8"
"25.6.4.12","VARCHAR",1,"String"
"25.6.4.12","DEC",1,"Decimal"
"25.6.4.12","CHARACTER LARGE OBJECT",1,"String"
"25.6.4.12","DOUBLE PRECISION",1,"Float64"
"25.6.4.12","DOUBLE",1,"Float64"
"25.6.4.12","SINGLE",1,"Float32"
"25.6.4.12","INTEGER SIGNED",1,"Int32"
"25.6.4.12","REAL",1,"Float32"
"25.6.4.12","TINYINT",1,"Int8"
"25.6.4.12","BIGINT",1,"Int64"
"25.6.4.12","FLOAT",1,"Float32"
"25.6.4.12","SET",1,"UInt64"
"25.6.4.12","BIGINT UNSIGNED",1,"UInt64"
"25.6.4.12","YEAR",1,"UInt16"
"25.6.4.12","INT1",1,"Int8"
"25.6.4.12","BLOB",1,"String"
"25.6.4.12","VARCHAR2",1,"String"
"25.6.4.12","INT1 UNSIGNED",1,"UInt8"
"25.6.4.12","INTEGER UNSIGNED",1,"UInt32"
"25.6.4.12","TEXT",1,"String"
"25.6.4.12","TINYINT UNSIGNED",1,"UInt8"
"25.6.4.12","NCHAR",1,"String"
"25.6.4.12","UNSIGNED",1,"UInt64"
"25.6.4.12","NCHAR VARYING",1,"String"
"25.6.4.12","INT SIGNED",1,"Int32"
"25.6.4.12","BIGINT SIGNED",1,"Int64"
"25.6.4.12","BINARY LARGE OBJECT",1,"String"
"25.6.4.12","SMALLINT SIGNED",1,"Int16"
"25.6.4.12","MEDIUMINT",1,"Int32"
"25.6.4.12","MEDIUMINT UNSIGNED",1,"UInt32"
"25.6.4.12","VARBINARY",1,"String"
"25.6.4.12","NUMERIC",1,"Decimal"
"25.6.4.12","BYTEA",1,"String"
"25.6.4.12","INT",1,"Int32"
"25.6.4.12","MEDIUMINT SIGNED",1,"Int32"
"25.6.4.12","boolean",1,"Bool"
"25.6.4.12","INT1 SIGNED",1,"Int8"
"25.6.4.12","INT UNSIGNED",1,"UInt32"
"25.6.4.12","TINYINT SIGNED",1,"Int8"
