"ch_version","name","value"
"18.14.17","VERSION_FULL","ClickHouse 18.14.17"
"18.14.17","VERSION_DESCRIBE","v18.14.17-testing"
"18.14.17","VERSION_GITHASH","ac2895d769c3dcf070530dec7fcfdcf87bfa852a"
"18.14.17","VERSION_REVISION","54409"
"18.14.17","BUILD_DATE","2018-11-29"
"18.14.17","BUILD_TYPE","RELWITHDEBINFO"
"18.14.17","SYSTEM","Linux-4.9.101-26"
"18.14.17","SYSTEM_PROCESSOR","x86_64"
"18.14.17","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"18.14.17","CMAKE_VERSION","3.10.2"
"18.14.17","C_COMPILER","/usr/lib/ccache/cc"
"18.14.17","C_COMPILER_VERSION","7.3.0"
"18.14.17","CXX_COMPILER","/usr/lib/ccache/g++"
"18.14.17","CXX_COMPILER_VERSION","7.3.0"
"18.14.17","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall  -no-pie -O2 -g -DNDEBUG -O3 "
"18.14.17","CXX_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor -no-pie -O2 -g -DNDEBUG -O3 "
"18.14.17","LINK_FLAGS"," -fuse-ld=gold -static-libgcc -static-libstdc++"
"18.14.17","BUILD_COMPILE_DEFINITIONS",""
"18.14.17","BUILD_INCLUDE_DIRECTORIES",""
"18.14.17","STATIC","ON"
"18.14.17","USE_EMBEDDED_COMPILER","1"
"18.14.17","USE_INTERNAL_MEMCPY","ON"
"18.14.17","USE_GLIBC_COMPATIBILITY","ON"
"18.14.17","USE_JEMALLOC","1"
"18.14.17","USE_TCMALLOC",""
"18.14.17","USE_UNWIND","1"
"18.14.17","USE_ICU","1"
"18.14.17","USE_MYSQL","1"
"18.14.17","USE_RE2_ST","1"
"18.14.17","USE_VECTORCLASS",""
"18.14.17","USE_RDKAFKA","1"
"18.14.17","USE_CAPNP","1"
"18.14.17","USE_POCO_SQLODBC",""
"18.14.17","USE_POCO_DATAODBC","1"
"18.14.17","USE_POCO_MONGODB","1"
"18.14.17","USE_POCO_NETSSL","1"
