"ch_version","name","supports_settings","supports_skipping_indices","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"21.1.8.30","RabbitMQ",1,0,0,0,0,0,0
"21.1.8.30","Kafka",1,0,0,0,0,0,0
"21.1.8.30","MySQL",0,0,0,0,0,0,0
"21.1.8.30","HDFS",0,0,0,0,0,0,0
"21.1.8.30","S3",0,0,0,0,0,0,0
"21.1.8.30","MaterializedView",0,0,0,0,0,0,0
"21.1.8.30","EmbeddedRocksDB",0,0,1,0,0,0,1
"21.1.8.30","View",0,0,0,0,0,0,0
"21.1.8.30","JDBC",0,0,0,0,0,0,0
"21.1.8.30","Join",1,0,0,0,0,0,0
"21.1.8.30","Set",1,0,0,0,0,0,0
"21.1.8.30","Dictionary",0,0,0,0,0,0,0
"21.1.8.30","GenerateRandom",0,0,0,0,0,0,0
"21.1.8.30","LiveView",0,0,0,0,0,0,0
"21.1.8.30","MergeTree",1,1,1,1,0,0,1
"21.1.8.30","Memory",0,0,0,0,0,0,1
"21.1.8.30","Buffer",0,0,0,0,0,0,1
"21.1.8.30","MongoDB",0,0,0,0,0,0,0
"21.1.8.30","URL",1,0,0,0,0,0,0
"21.1.8.30","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1
"21.1.8.30","ReplacingMergeTree",1,1,1,1,0,0,1
"21.1.8.30","ReplicatedSummingMergeTree",1,1,1,1,1,1,1
"21.1.8.30","COSN",0,0,0,0,0,0,0
"21.1.8.30","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1
"21.1.8.30","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1
"21.1.8.30","File",1,0,0,0,0,0,0
"21.1.8.30","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1
"21.1.8.30","ReplicatedMergeTree",1,1,1,1,1,1,1
"21.1.8.30","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1
"21.1.8.30","VersionedCollapsingMergeTree",1,1,1,1,0,0,1
"21.1.8.30","SummingMergeTree",1,1,1,1,0,0,1
"21.1.8.30","Distributed",1,0,0,0,0,0,1
"21.1.8.30","TinyLog",1,0,0,0,0,0,0
"21.1.8.30","GraphiteMergeTree",1,1,1,1,0,0,1
"21.1.8.30","CollapsingMergeTree",1,1,1,1,0,0,1
"21.1.8.30","Merge",0,0,0,0,0,0,0
"21.1.8.30","AggregatingMergeTree",1,1,1,1,0,0,1
"21.1.8.30","ODBC",0,0,0,0,0,0,0
"21.1.8.30","Null",0,0,0,0,0,0,1
"21.1.8.30","StripeLog",1,0,0,0,0,0,0
"21.1.8.30","Log",1,0,0,0,0,0,0
