"ch_version","name","value"
"23.5.2.7","VERSION_FULL","ClickHouse 23.5.2.7"
"23.5.2.7","VERSION_DESCRIBE","v23.5.2.7-stable"
"23.5.2.7","VERSION_INTEGER","23005002"
"23.5.2.7","SYSTEM","Linux"
"23.5.2.7","VERSION_GITHASH","5751aa1ab9f2364dbed942a78c3083215fdbf11a"
"23.5.2.7","VERSION_REVISION","54474"
"23.5.2.7","VERSION_DATE",""
"23.5.2.7","BUILD_TYPE","RelWithDebInfo"
"23.5.2.7","SYSTEM_PROCESSOR","x86_64"
"23.5.2.7","CMAKE_VERSION","3.26.4"
"23.5.2.7","C_COMPILER","/usr/bin/clang-16"
"23.5.2.7","C_COMPILER_VERSION","16.0.5"
"23.5.2.7","CXX_COMPILER","/usr/bin/clang++-16"
"23.5.2.7","CXX_COMPILER_VERSION","16.0.5"
"23.5.2.7","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -Wno-enum-constexpr-conversion  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-enum-constexpr-conversion -Wno-unsafe-buffer-usage -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
