"ch_version","name","is_input","is_output"
"21.8.11.4","CapnProto",1,0
"21.8.11.4","PostgreSQLWire",0,1
"21.8.11.4","MySQLWire",0,1
"21.8.11.4","JSONStringsEachRowWithProgress",0,1
"21.8.11.4","JSONEachRowWithProgress",0,1
"21.8.11.4","JSONCompact",0,1
"21.8.11.4","JSON",0,1
"21.8.11.4","CSV",1,1
"21.8.11.4","Vertical",0,1
"21.8.11.4","ODBCDriver2",0,1
"21.8.11.4","PrettySpaceNoEscapes",0,1
"21.8.11.4","Pretty",0,1
"21.8.11.4","JSONCompactStrings",0,1
"21.8.11.4","PrettyNoEscapes",0,1
"21.8.11.4","ArrowStream",1,1
"21.8.11.4","TabSeparatedWithNames",1,1
"21.8.11.4","Parquet",1,1
"21.8.11.4","Arrow",1,1
"21.8.11.4","PrettyCompact",0,1
"21.8.11.4","AvroConfluent",1,0
"21.8.11.4","ORC",1,1
"21.8.11.4","PrettyCompactNoEscapes",0,1
"21.8.11.4","RawBLOB",1,1
"21.8.11.4","Template",1,1
"21.8.11.4","MsgPack",1,1
"21.8.11.4","JSONCompactEachRow",1,1
"21.8.11.4","CustomSeparated",1,1
"21.8.11.4","TemplateIgnoreSpaces",1,0
"21.8.11.4","Markdown",0,1
"21.8.11.4","XML",0,1
"21.8.11.4","ProtobufSingle",1,1
"21.8.11.4","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.8.11.4","TSKV",1,1
"21.8.11.4","TabSeparated",1,1
"21.8.11.4","JSONStringEachRow",0,0
"21.8.11.4","JSONStringsEachRow",1,1
"21.8.11.4","TSVRaw",1,1
"21.8.11.4","Values",1,1
"21.8.11.4","TabSeparatedWithNamesAndTypes",1,1
"21.8.11.4","PrettyCompactMonoBlock",0,1
"21.8.11.4","TSVWithNamesAndTypes",1,1
"21.8.11.4","Avro",1,1
"21.8.11.4","RowBinaryWithNamesAndTypes",1,1
"21.8.11.4","LineAsString",1,0
"21.8.11.4","Native",1,1
"21.8.11.4","JSONCompactEachRowWithNamesAndTypes",1,1
"21.8.11.4","PrettySpace",0,1
"21.8.11.4","Regexp",1,0
"21.8.11.4","TSV",1,1
"21.8.11.4","JSONEachRow",1,1
"21.8.11.4","CustomSeparatedIgnoreSpaces",1,0
"21.8.11.4","CSVWithNames",1,1
"21.8.11.4","JSONStrings",0,1
"21.8.11.4","Null",0,1
"21.8.11.4","TabSeparatedRaw",1,1
"21.8.11.4","TSVWithNames",1,1
"21.8.11.4","Protobuf",1,1
"21.8.11.4","RowBinary",1,1
"21.8.11.4","JSONAsString",1,0
"21.8.11.4","JSONCompactStringsEachRow",1,1
