"ch_version","name","is_input","is_output"
"22.3.19.6","HiveText",1,0
"22.3.19.6","JSONAsObject",1,0
"22.3.19.6","CapnProto",1,1
"22.3.19.6","PostgreSQLWire",0,1
"22.3.19.6","MySQLWire",0,1
"22.3.19.6","JSONStringsEachRowWithProgress",0,1
"22.3.19.6","JSONEachRowWithProgress",0,1
"22.3.19.6","JSONCompact",0,1
"22.3.19.6","Null",0,1
"22.3.19.6","JSONStrings",0,1
"22.3.19.6","JSON",0,1
"22.3.19.6","ODBCDriver2",0,1
"22.3.19.6","PrettySpaceNoEscapes",0,1
"22.3.19.6","PrettySpace",0,1
"22.3.19.6","PrettyCompactNoEscapes",0,1
"22.3.19.6","PrettyCompactMonoBlock",0,1
"22.3.19.6","JSONCompactStrings",0,1
"22.3.19.6","PrettyNoEscapes",0,1
"22.3.19.6","ArrowStream",1,1
"22.3.19.6","Avro",1,1
"22.3.19.6","AvroConfluent",1,0
"22.3.19.6","ORC",1,1
"22.3.19.6","TabSeparatedRaw",1,1
"22.3.19.6","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.3.19.6","JSONCompactEachRow",1,1
"22.3.19.6","CustomSeparated",1,1
"22.3.19.6","RawBLOB",1,1
"22.3.19.6","Template",1,1
"22.3.19.6","MsgPack",1,1
"22.3.19.6","TemplateIgnoreSpaces",1,0
"22.3.19.6","Markdown",0,1
"22.3.19.6","XML",0,1
"22.3.19.6","ProtobufSingle",1,1
"22.3.19.6","LineAsStringWithNamesAndTypes",0,1
"22.3.19.6","LineAsStringWithNames",0,1
"22.3.19.6","Native",1,1
"22.3.19.6","LineAsString",1,1
"22.3.19.6","RowBinaryWithNamesAndTypes",1,1
"22.3.19.6","Protobuf",1,1
"22.3.19.6","RowBinary",1,1
"22.3.19.6","CustomSeparatedWithNamesAndTypes",1,1
"22.3.19.6","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.3.19.6","PrettyCompact",0,1
"22.3.19.6","RowBinaryWithNames",1,1
"22.3.19.6","Arrow",1,1
"22.3.19.6","Parquet",1,1
"22.3.19.6","TabSeparatedWithNames",1,1
"22.3.19.6","JSONCompactStringsEachRowWithNames",1,1
"22.3.19.6","TabSeparatedRawWithNames",1,1
"22.3.19.6","JSONCompactStringsEachRow",1,1
"22.3.19.6","TabSeparated",1,1
"22.3.19.6","JSONStringEachRow",0,0
"22.3.19.6","TabSeparatedRawWithNamesAndTypes",1,1
"22.3.19.6","TSKV",1,1
"22.3.19.6","Pretty",0,1
"22.3.19.6","JSONCompactEachRowWithNames",1,1
"22.3.19.6","TSVRawWithNamesAndTypes",1,1
"22.3.19.6","JSONAsString",1,0
"22.3.19.6","CustomSeparatedWithNames",1,1
"22.3.19.6","TSVWithNamesAndTypes",1,1
"22.3.19.6","CSVWithNamesAndTypes",1,1
"22.3.19.6","CustomSeparatedIgnoreSpaces",1,0
"22.3.19.6","CSVWithNames",1,1
"22.3.19.6","Regexp",1,0
"22.3.19.6","TSV",1,1
"22.3.19.6","Vertical",0,1
"22.3.19.6","CSV",1,1
"22.3.19.6","TSVRaw",1,1
"22.3.19.6","Values",1,1
"22.3.19.6","JSONStringsEachRow",1,1
"22.3.19.6","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.3.19.6","TabSeparatedWithNamesAndTypes",1,1
"22.3.19.6","TSVRawWithNames",1,1
"22.3.19.6","JSONCompactEachRowWithNamesAndTypes",1,1
"22.3.19.6","TSVWithNames",1,1
"22.3.19.6","JSONEachRow",1,1
