"ch_version","name","value"
"20.7.3.7","VERSION_FULL","ClickHouse 20.7.3.7"
"20.7.3.7","VERSION_DESCRIBE","v20.7.3.7-stable"
"20.7.3.7","VERSION_INTEGER","20007003"
"20.7.3.7","VERSION_GITHASH","1fc6fc7590ff4ee4cd46ea3d923c9a61d37f55f1"
"20.7.3.7","VERSION_REVISION","54437"
"20.7.3.7","BUILD_DATE","2020-09-17"
"20.7.3.7","SYSTEM","Linux-4.9.151-35"
"20.7.3.7","BUILD_TYPE","RelWithDebInfo"
"20.7.3.7","SYSTEM_PROCESSOR","x86_64"
"20.7.3.7","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"20.7.3.7","CMAKE_VERSION","3.13.4"
"20.7.3.7","C_COMPILER","/usr/bin/gcc-9"
"20.7.3.7","C_COMPILER_VERSION","9.2.1"
"20.7.3.7","CXX_COMPILER","/usr/bin/g++-9"
"20.7.3.7","CXX_COMPILER_VERSION","9.2.1"
"20.7.3.7","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt  -Wall  -Werror -O2 -g -DNDEBUG -O3  -fno-pie"
"20.7.3.7","CXX_FLAGS"," -fdiagnostics-color=always -std=c++2a -fsized-deallocation  -pipe -msse4.1 -msse4.2 -mpopcnt   -Wall  -Werror -O2 -g -DNDEBUG -O3  -fno-pie"
"20.7.3.7","LINK_FLAGS"," -fuse-ld=lld -rdynamic -Wl,--gdb-index -Wl,--no-undefined -Wl,-no-pie"
"20.7.3.7","BUILD_COMPILE_DEFINITIONS",""
"20.7.3.7","BUILD_INCLUDE_DIRECTORIES","/build/contrib/sentry-native/include;/build/obj-x86_64-linux-gnu/includes/configs"
"20.7.3.7","STATIC","ON"
"20.7.3.7","SPLIT_BINARY",""
"20.7.3.7","UNBUNDLED","OFF"
"20.7.3.7","USE_EMBEDDED_COMPILER","1"
"20.7.3.7","USE_GLIBC_COMPATIBILITY","ON"
"20.7.3.7","USE_JEMALLOC","ON"
"20.7.3.7","USE_UNWIND","ON"
"20.7.3.7","USE_ICU","1"
"20.7.3.7","USE_H3","1"
"20.7.3.7","USE_MYSQL","1"
"20.7.3.7","USE_RE2_ST","1"
"20.7.3.7","USE_LIBGSASL","1"
"20.7.3.7","USE_RDKAFKA","1"
"20.7.3.7","USE_CAPNP","1"
"20.7.3.7","USE_BASE64","1"
"20.7.3.7","USE_XXHASH","ON"
"20.7.3.7","USE_HDFS","1"
"20.7.3.7","USE_SNAPPY","ON"
"20.7.3.7","USE_PARQUET","1"
"20.7.3.7","USE_PROTOBUF","1"
"20.7.3.7","USE_BROTLI","1"
"20.7.3.7","USE_SSL","1"
"20.7.3.7","USE_HYPERSCAN","ON"
"20.7.3.7","USE_SIMDJSON","ON"
"20.7.3.7","USE_GRPC","ON"
"20.7.3.7","USE_LDAP","1"
