"ch_version","name","is_input","is_output"
"20.4.5.36","ODBCDriver2",0,1
"20.4.5.36","JSONCompact",0,1
"20.4.5.36","PrettyNoEscapes",0,1
"20.4.5.36","Pretty",0,1
"20.4.5.36","MsgPack",1,1
"20.4.5.36","Regexp",1,0
"20.4.5.36","CustomSeparated",1,1
"20.4.5.36","TemplateIgnoreSpaces",1,0
"20.4.5.36","MySQLWire",0,1
"20.4.5.36","Template",1,1
"20.4.5.36","TabSeparatedWithNames",1,1
"20.4.5.36","JSONCompactEachRowWithNamesAndTypes",1,1
"20.4.5.36","Parquet",1,1
"20.4.5.36","RowBinary",1,1
"20.4.5.36","Protobuf",1,1
"20.4.5.36","CustomSeparatedIgnoreSpaces",1,0
"20.4.5.36","CSVWithNames",1,1
"20.4.5.36","PrettySpace",0,1
"20.4.5.36","TSV",1,1
"20.4.5.36","CSV",1,1
"20.4.5.36","ODBCDriver",0,1
"20.4.5.36","JSONCompactEachRow",1,1
"20.4.5.36","Values",1,1
"20.4.5.36","PrettyCompact",0,1
"20.4.5.36","ORC",1,0
"20.4.5.36","TSVRaw",0,1
"20.4.5.36","Markdown",0,1
"20.4.5.36","PrettyCompactNoEscapes",0,1
"20.4.5.36","JSONEachRowWithProgress",0,1
"20.4.5.36","AvroConfluent",1,0
"20.4.5.36","TabSeparated",1,1
"20.4.5.36","TabSeparatedWithNamesAndTypes",1,1
"20.4.5.36","Null",0,1
"20.4.5.36","TabSeparatedRaw",0,1
"20.4.5.36","TSVWithNames",1,1
"20.4.5.36","Avro",1,1
"20.4.5.36","RowBinaryWithNamesAndTypes",1,1
"20.4.5.36","XML",0,1
"20.4.5.36","JSON",0,1
"20.4.5.36","TSVWithNamesAndTypes",1,1
"20.4.5.36","Vertical",0,1
"20.4.5.36","PrettySpaceNoEscapes",0,1
"20.4.5.36","CapnProto",1,0
"20.4.5.36","JSONEachRow",1,1
"20.4.5.36","Native",1,1
"20.4.5.36","TSKV",1,1
