"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"21.8.5.7","PostgreSQL",0,0,0,0,0,0,0,0
"21.8.5.7","RabbitMQ",1,0,0,0,0,0,0,0
"21.8.5.7","Kafka",1,0,0,0,0,0,0,0
"21.8.5.7","MySQL",1,0,0,0,0,0,0,0
"21.8.5.7","HDFS",0,0,0,0,0,0,0,0
"21.8.5.7","S3",0,0,0,0,0,0,0,0
"21.8.5.7","MaterializedView",0,0,0,0,0,0,0,0
"21.8.5.7","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"21.8.5.7","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"21.8.5.7","View",0,0,0,0,0,0,0,0
"21.8.5.7","JDBC",0,0,0,0,0,0,0,0
"21.8.5.7","Join",1,0,0,0,0,0,0,0
"21.8.5.7","ExternalDistributed",0,0,0,0,0,0,0,0
"21.8.5.7","Set",1,0,0,0,0,0,0,0
"21.8.5.7","Dictionary",0,0,0,0,0,0,0,0
"21.8.5.7","GenerateRandom",0,0,0,0,0,0,0,0
"21.8.5.7","LiveView",0,0,0,0,0,0,0,0
"21.8.5.7","MergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","Memory",1,0,0,0,0,0,0,1
"21.8.5.7","Buffer",0,0,0,0,0,0,0,1
"21.8.5.7","MongoDB",0,0,0,0,0,0,0,0
"21.8.5.7","URL",1,0,0,0,0,0,0,0
"21.8.5.7","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","ReplacingMergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","COSN",0,0,0,0,0,0,0,0
"21.8.5.7","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","File",1,0,0,0,0,0,0,0
"21.8.5.7","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"21.8.5.7","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","SummingMergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","Distributed",1,0,0,0,0,0,0,1
"21.8.5.7","TinyLog",1,0,0,0,0,0,0,0
"21.8.5.7","GraphiteMergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","CollapsingMergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","Merge",0,0,0,0,0,0,0,0
"21.8.5.7","AggregatingMergeTree",1,1,1,1,1,0,0,1
"21.8.5.7","ODBC",0,0,0,0,0,0,0,0
"21.8.5.7","Null",0,0,0,0,0,0,0,1
"21.8.5.7","StripeLog",1,0,0,0,0,0,0,0
"21.8.5.7","Log",1,0,0,0,0,0,0,0
