"ch_version","name","is_input","is_output"
"19.4.2.7","ODBCDriver2",0,1
"19.4.2.7","XML",0,1
"19.4.2.7","JSONCompact",0,1
"19.4.2.7","JSON",0,1
"19.4.2.7","PrettySpaceNoEscapes",0,1
"19.4.2.7","PrettyCompactMonoBlock",0,1
"19.4.2.7","PrettyNoEscapes",0,1
"19.4.2.7","PrettySpace",0,1
"19.4.2.7","PrettyCompact",0,1
"19.4.2.7","Pretty",0,1
"19.4.2.7","Parquet",1,1
"19.4.2.7","Vertical",0,1
"19.4.2.7","Protobuf",1,1
"19.4.2.7","RowBinaryWithNamesAndTypes",1,1
"19.4.2.7","TabSeparated",1,1
"19.4.2.7","Native",1,1
"19.4.2.7","Null",0,1
"19.4.2.7","CSV",1,1
"19.4.2.7","ODBCDriver",0,1
"19.4.2.7","RowBinary",1,1
"19.4.2.7","TabSeparatedWithNames",1,1
"19.4.2.7","TSVWithNames",1,1
"19.4.2.7","CapnProto",1,0
"19.4.2.7","TSVRaw",0,1
"19.4.2.7","TabSeparatedWithNamesAndTypes",1,1
"19.4.2.7","PrettyCompactNoEscapes",0,1
"19.4.2.7","TSVWithNamesAndTypes",1,1
"19.4.2.7","TSKV",1,1
"19.4.2.7","TSV",1,1
"19.4.2.7","TabSeparatedRaw",0,1
"19.4.2.7","Values",1,1
"19.4.2.7","CSVWithNames",1,1
"19.4.2.7","JSONEachRow",1,1
