"ch_version","name","value"
"23.8.11.29.altinitystable","VERSION_FULL","ClickHouse 23.8.11.29.altinitystable"
"23.8.11.29.altinitystable","VERSION_DESCRIBE","v23.8.11.29.altinitystable"
"23.8.11.29.altinitystable","VERSION_INTEGER","23008011"
"23.8.11.29.altinitystable","SYSTEM","Linux"
"23.8.11.29.altinitystable","VERSION_GITHASH","a278225bba98c092a9b8101e6c02836bbc4d030b"
"23.8.11.29.altinitystable","VERSION_REVISION","54477"
"23.8.11.29.altinitystable","BUILD_TYPE","RelWithDebInfo"
"23.8.11.29.altinitystable","SYSTEM_PROCESSOR","x86_64"
"23.8.11.29.altinitystable","CMAKE_VERSION","3.29.2"
"23.8.11.29.altinitystable","C_COMPILER","/usr/bin/clang-16"
"23.8.11.29.altinitystable","C_COMPILER_VERSION","16.0.6"
"23.8.11.29.altinitystable","CXX_COMPILER","/usr/bin/clang++-16"
"23.8.11.29.altinitystable","CXX_COMPILER_VERSION","16.0.6"
"23.8.11.29.altinitystable","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -Wno-enum-constexpr-conversion  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -ftime-trace -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-enum-constexpr-conversion -Wno-unsafe-buffer-usage -Wno-deprecated-declarations -Wno-switch-default -Wno-shadow-uncaptured-local -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
"23.8.11.29.altinitystable","CXX_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -Wno-enum-constexpr-conversion -fsized-deallocation  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -ftime-trace -falign-functions=32 -mbranches-within-32B-boundaries -fdiagnostics-absolute-paths -fstrict-vtable-pointers -Wall -Wextra -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-enum-constexpr-conversion -Wno-unsafe-buffer-usage -Wno-deprecated-declarations -Wno-switch-default -Wno-shadow-uncaptured-local -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
"23.8.11.29.altinitystable","LINK_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --ld-path=/usr/bin/ld.lld-16 -Wl,--no-export-dynamic -Wl,--gdb-index -Wl,--build-id=sha1 -no-pie -Wl,-no-pie  -flto=thin -fwhole-program-vtables"
"23.8.11.29.altinitystable","BUILD_COMPILE_DEFINITIONS",""
"23.8.11.29.altinitystable","USE_EMBEDDED_COMPILER","1"
"23.8.11.29.altinitystable","USE_GLIBC_COMPATIBILITY","ON"
"23.8.11.29.altinitystable","USE_JEMALLOC","ON"
"23.8.11.29.altinitystable","USE_ICU","1"
"23.8.11.29.altinitystable","USE_H3","1"
"23.8.11.29.altinitystable","USE_MYSQL","1"
"23.8.11.29.altinitystable","USE_RDKAFKA","1"
"23.8.11.29.altinitystable","USE_CAPNP","1"
"23.8.11.29.altinitystable","USE_BASE64","1"
"23.8.11.29.altinitystable","USE_HDFS","1"
"23.8.11.29.altinitystable","USE_SNAPPY","1"
"23.8.11.29.altinitystable","USE_PARQUET","1"
"23.8.11.29.altinitystable","USE_PROTOBUF","1"
"23.8.11.29.altinitystable","USE_BROTLI","1"
"23.8.11.29.altinitystable","USE_SSL","1"
"23.8.11.29.altinitystable","OPENSSL_VERSION","1.1.1g"
"23.8.11.29.altinitystable","OPENSSL_IS_BORING_SSL","1"
"23.8.11.29.altinitystable","USE_VECTORSCAN","ON"
"23.8.11.29.altinitystable","USE_SIMDJSON","1"
"23.8.11.29.altinitystable","USE_ODBC","1"
"23.8.11.29.altinitystable","USE_GRPC","1"
"23.8.11.29.altinitystable","USE_LDAP","1"
"23.8.11.29.altinitystable","TZDATA_VERSION","2024a"
"23.8.11.29.altinitystable","USE_KRB5","1"
"23.8.11.29.altinitystable","USE_FILELOG","1"
"23.8.11.29.altinitystable","USE_BZIP2","1"
"23.8.11.29.altinitystable","USE_AMQPCPP","1"
"23.8.11.29.altinitystable","USE_ROCKSDB","1"
