"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"22.11.6.44","KeeperMap",0,0,0,1,0,0,0,1
"22.11.6.44","SQLite",0,0,0,0,0,0,0,0
"22.11.6.44","ExternalDistributed",0,0,0,0,0,0,0,0
"22.11.6.44","PostgreSQL",0,0,0,0,0,0,0,0
"22.11.6.44","NATS",1,0,0,0,0,0,0,0
"22.11.6.44","RabbitMQ",1,0,0,0,0,0,0,0
"22.11.6.44","FileLog",1,0,0,0,0,0,0,0
"22.11.6.44","Dictionary",0,0,0,0,0,0,0,0
"22.11.6.44","MySQL",1,0,0,0,0,0,0,0
"22.11.6.44","HDFS",0,0,0,1,0,0,0,0
"22.11.6.44","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"22.11.6.44","S3",1,0,0,1,0,0,0,0
"22.11.6.44","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","MeiliSearch",0,0,0,0,0,0,0,0
"22.11.6.44","Kafka",1,0,0,0,0,0,0,0
"22.11.6.44","OSS",1,0,0,1,0,0,0,0
"22.11.6.44","WindowView",0,0,0,0,0,0,0,0
"22.11.6.44","Distributed",1,0,0,0,0,0,0,1
"22.11.6.44","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","ExecutablePool",1,0,0,0,0,0,0,0
"22.11.6.44","MaterializedView",0,0,0,0,0,0,0,0
"22.11.6.44","View",0,0,0,0,0,0,0,0
"22.11.6.44","JDBC",0,0,0,0,0,0,0,0
"22.11.6.44","Join",1,0,0,0,0,0,0,0
"22.11.6.44","Executable",1,0,0,0,0,0,0,0
"22.11.6.44","Set",1,0,0,0,0,0,0,0
"22.11.6.44","GenerateRandom",0,0,0,0,0,0,0,0
"22.11.6.44","LiveView",0,0,0,0,0,0,0,0
"22.11.6.44","MergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","Memory",1,0,0,0,0,0,0,1
"22.11.6.44","Buffer",0,0,0,0,0,0,0,1
"22.11.6.44","MongoDB",0,0,0,0,0,0,0,0
"22.11.6.44","URL",1,0,0,0,0,0,0,0
"22.11.6.44","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","Hive",1,0,0,1,0,0,0,0
"22.11.6.44","ReplacingMergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","COSN",1,0,0,1,0,0,0,0
"22.11.6.44","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","DeltaLake",1,0,0,0,0,0,0,0
"22.11.6.44","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"22.11.6.44","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","File",1,0,0,0,0,0,0,0
"22.11.6.44","TinyLog",1,0,0,0,0,0,0,0
"22.11.6.44","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"22.11.6.44","SummingMergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","Hudi",1,0,0,0,0,0,0,0
"22.11.6.44","GraphiteMergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","CollapsingMergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","Merge",0,0,0,0,0,0,0,0
"22.11.6.44","AggregatingMergeTree",1,1,1,1,1,0,0,1
"22.11.6.44","ODBC",0,0,0,0,0,0,0,0
"22.11.6.44","Null",0,0,0,0,0,0,0,1
"22.11.6.44","StripeLog",1,0,0,0,0,0,0,0
"22.11.6.44","Log",1,0,0,0,0,0,0,0
