"ch_version","name","is_input","is_output"
"22.11.5.15","SQLInsert",0,1
"22.11.5.15","Prometheus",0,1
"22.11.5.15","CapnProto",1,1
"22.11.5.15","PostgreSQLWire",0,1
"22.11.5.15","MySQLWire",0,1
"22.11.5.15","JSONEachRowWithProgress",0,1
"22.11.5.15","ODBCDriver2",0,1
"22.11.5.15","PrettySpaceNoEscapes",0,1
"22.11.5.15","PrettySpace",0,1
"22.11.5.15","PrettyCompactMonoBlock",0,1
"22.11.5.15","PrettyCompactNoEscapes",0,1
"22.11.5.15","JSONStringsEachRowWithProgress",0,1
"22.11.5.15","PrettyNoEscapesMonoBlock",0,1
"22.11.5.15","PrettyMonoBlock",0,1
"22.11.5.15","ArrowStream",1,1
"22.11.5.15","Avro",1,1
"22.11.5.15","AvroConfluent",1,0
"22.11.5.15","ORC",1,1
"22.11.5.15","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.11.5.15","CustomSeparatedIgnoreSpaces",1,0
"22.11.5.15","CustomSeparatedWithNamesAndTypes",1,1
"22.11.5.15","CustomSeparatedWithNames",1,1
"22.11.5.15","RawBLOB",1,1
"22.11.5.15","TemplateIgnoreSpaces",1,0
"22.11.5.15","MsgPack",1,1
"22.11.5.15","Template",1,1
"22.11.5.15","Protobuf",1,1
"22.11.5.15","Markdown",0,1
"22.11.5.15","XML",0,1
"22.11.5.15","ProtobufSingle",1,1
"22.11.5.15","JSONColumnsWithMetadata",1,1
"22.11.5.15","JSONCompactColumns",1,1
"22.11.5.15","JSONObjectEachRow",1,1
"22.11.5.15","PrettyCompactNoEscapesMonoBlock",0,1
"22.11.5.15","PrettyNoEscapes",0,1
"22.11.5.15","JSONCompactStrings",0,1
"22.11.5.15","JSONCompact",1,1
"22.11.5.15","Null",0,1
"22.11.5.15","JSONStrings",0,1
"22.11.5.15","LineAsStringWithNamesAndTypes",0,1
"22.11.5.15","LineAsStringWithNames",0,1
"22.11.5.15","RowBinaryWithNamesAndTypes",1,1
"22.11.5.15","RowBinary",1,1
"22.11.5.15","Native",1,1
"22.11.5.15","LineAsString",1,1
"22.11.5.15","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.11.5.15","PrettySpaceMonoBlock",0,1
"22.11.5.15","PrettyCompact",0,1
"22.11.5.15","RowBinaryWithNames",1,1
"22.11.5.15","Arrow",1,1
"22.11.5.15","Parquet",1,1
"22.11.5.15","TabSeparatedWithNames",1,1
"22.11.5.15","JSONCompactStringsEachRowWithNames",1,1
"22.11.5.15","HiveText",1,0
"22.11.5.15","PrettySpaceNoEscapesMonoBlock",0,1
"22.11.5.15","TabSeparatedRawWithNames",1,1
"22.11.5.15","JSONCompactStringsEachRow",1,1
"22.11.5.15","CustomSeparated",1,1
"22.11.5.15","JSONCompactEachRow",1,1
"22.11.5.15","TSVRawWithNamesAndTypes",1,1
"22.11.5.15","JSONAsString",1,0
"22.11.5.15","JSONColumns",1,1
"22.11.5.15","NDJSON",1,1
"22.11.5.15","JSONAsObject",1,0
"22.11.5.15","JSONLines",1,1
"22.11.5.15","ProtobufList",1,1
"22.11.5.15","JSON",1,1
"22.11.5.15","MySQLDump",1,0
"22.11.5.15","TSVWithNamesAndTypes",1,1
"22.11.5.15","CSVWithNamesAndTypes",1,1
"22.11.5.15","CSVWithNames",1,1
"22.11.5.15","Regexp",1,0
"22.11.5.15","TSV",1,1
"22.11.5.15","Vertical",0,1
"22.11.5.15","CSV",1,1
"22.11.5.15","Pretty",0,1
"22.11.5.15","JSONCompactEachRowWithNames",1,1
"22.11.5.15","TabSeparatedRawWithNamesAndTypes",1,1
"22.11.5.15","TSKV",1,1
"22.11.5.15","TSVRaw",1,1
"22.11.5.15","Values",1,1
"22.11.5.15","JSONStringsEachRow",1,1
"22.11.5.15","TabSeparated",1,1
"22.11.5.15","TabSeparatedWithNamesAndTypes",1,1
"22.11.5.15","TSVRawWithNames",1,1
"22.11.5.15","JSONCompactEachRowWithNamesAndTypes",1,1
"22.11.5.15","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.11.5.15","TabSeparatedRaw",1,1
"22.11.5.15","TSVWithNames",1,1
"22.11.5.15","JSONEachRow",1,1
